id,restaurant_id,category_id,item_name,description,price,cost_price,profit,prep_time,calories,is_veg,is_available,status,created_at,updated_at
2701,27,321,Chocolate Brownie,Freshly prepared Chocolate Brownie,10.25,5.57,4.68,26,681,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2702,27,322,Tea,Freshly prepared Tea,9.63,7.54,2.09,9,361,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2703,27,321,Chocolate Brownie,Freshly prepared Chocolate Brownie,8.88,6.25,2.63,26,398,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2704,27,322,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,14.49,7.03,7.46,13,153,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2705,27,322,Tea,Freshly prepared Tea,4.59,3.02,1.57,6,619,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2706,27,316,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,18.13,16.05,2.08,9,440,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2707,27,313,Garlic Bread,Freshly prepared Garlic Bread,10.26,2.1,8.16,30,692,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2708,27,322,Tea,Freshly prepared Tea,6.48,3.89,2.59,19,355,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2709,27,322,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,14.64,5.14,9.5,20,375,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2710,27,313,French Fries,Freshly prepared French Fries,5.17,2.51,2.66,20,543,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2711,27,313,French Fries,Freshly prepared French Fries,6.1,4.24,1.86,21,410,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2712,27,317,Chicken Biryani,Freshly prepared Chicken Biryani,23.62,15.55,8.07,14,563,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2713,27,320,Veg Burger,Freshly prepared Veg Burger,13.67,11.79,1.88,12,439,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2714,27,316,Butter Chicken,Freshly prepared Butter Chicken,23.58,18.08,5.5,22,778,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2715,27,322,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,14.77,2.04,12.73,5,485,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2716,27,318,Hakka Noodles,Freshly prepared Hakka Noodles,11.01,5.97,5.04,8,900,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2717,27,322,Coffee,Freshly prepared Coffee,6.51,4.63,1.88,23,354,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2718,27,321,Chocolate Brownie,Freshly prepared Chocolate Brownie,7.96,4.87,3.09,11,400,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2719,27,319,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,23.58,14.49,9.09,29,396,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2720,27,322,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,7.28,6.1,1.18,5,856,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2721,28,325,French Fries,Freshly prepared French Fries,7.31,5.73,1.58,11,628,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2722,28,332,Veg Burger,Freshly prepared Veg Burger,9.03,8.0,1.03,22,601,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2723,28,328,Butter Chicken,Freshly prepared Butter Chicken,23.38,11.92,11.46,8,187,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2724,28,331,Margherita Pizza,Freshly prepared Margherita Pizza,21.18,12.98,8.2,13,808,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2725,28,328,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,14.93,13.48,1.45,24,271,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2726,28,329,Chicken Biryani,Freshly prepared Chicken Biryani,22.91,15.47,7.44,25,396,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2727,28,334,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,11.89,6.81,5.08,26,862,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2728,28,334,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,13.17,4.2,8.97,18,488,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2729,28,332,Veg Burger,Freshly prepared Veg Burger,13.04,6.61,6.43,23,434,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2730,28,334,Coffee,Freshly prepared Coffee,10.96,9.37,1.59,29,613,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2731,28,331,Margherita Pizza,Freshly prepared Margherita Pizza,19.39,18.19,1.2,23,171,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2732,28,328,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,15.72,9.05,6.67,28,196,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2733,28,328,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,22.27,10.62,11.65,14,621,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2734,28,334,Tea,Freshly prepared Tea,5.26,1.44,3.82,8,893,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2735,28,333,Chocolate Brownie,Freshly prepared Chocolate Brownie,13.27,11.16,2.11,14,853,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2736,28,325,French Fries,Freshly prepared French Fries,11.88,9.4,2.48,10,635,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2737,28,331,Margherita Pizza,Freshly prepared Margherita Pizza,13.71,8.17,5.54,10,850,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2738,28,332,Chicken Burger,Freshly prepared Chicken Burger,10.85,6.61,4.24,7,307,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2739,28,332,Chicken Burger,Freshly prepared Chicken Burger,14.35,11.14,3.21,10,422,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2740,28,334,Tea,Freshly prepared Tea,4.57,3.56,1.01,22,826,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2741,28,334,Tea,Freshly prepared Tea,7.25,4.21,3.04,30,605,False,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2742,28,330,Hakka Noodles,Freshly prepared Hakka Noodles,13.6,6.63,6.97,28,170,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2743,28,333,Ice Cream,Freshly prepared Ice Cream,7.96,5.83,2.13,19,243,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2744,28,325,French Fries,Freshly prepared French Fries,14.01,4.53,9.48,27,696,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2745,28,334,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,8.95,5.87,3.08,27,288,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2746,28,325,Garlic Bread,Freshly prepared Garlic Bread,11.39,3.94,7.45,9,396,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2747,28,332,Veg Burger,Freshly prepared Veg Burger,10.41,7.44,2.97,15,687,True,True,Active,2026-06-18 12:17:05.672621,2026-06-18 12:17:05.672621
2748,28,329,Chicken Biryani,Freshly prepared Chicken Biryani,17.61,12.73,4.88,10,195,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2749,28,334,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,13.5,4.16,9.34,30,375,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2750,28,325,French Fries,Freshly prepared French Fries,11.25,2.59,8.66,28,799,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2751,28,330,Hakka Noodles,Freshly prepared Hakka Noodles,15.61,11.55,4.06,15,180,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2752,28,331,Margherita Pizza,Freshly prepared Margherita Pizza,19.8,16.37,3.43,27,174,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2753,28,332,Veg Burger,Freshly prepared Veg Burger,11.22,8.95,2.27,30,802,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2754,28,332,Veg Burger,Freshly prepared Veg Burger,14.88,9.27,5.61,30,250,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2755,28,333,Chocolate Brownie,Freshly prepared Chocolate Brownie,7.57,5.25,2.32,24,176,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2756,28,333,Chocolate Brownie,Freshly prepared Chocolate Brownie,10.13,7.12,3.01,30,666,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2757,28,329,Veg Fried Rice,Freshly prepared Veg Fried Rice,12.61,5.56,7.05,9,764,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2758,28,329,Veg Fried Rice,Freshly prepared Veg Fried Rice,14.91,13.11,1.8,7,304,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2759,28,329,Veg Fried Rice,Freshly prepared Veg Fried Rice,15.01,12.1,2.91,15,538,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2760,28,331,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,20.07,14.24,5.83,6,763,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2761,28,331,Margherita Pizza,Freshly prepared Margherita Pizza,18.62,16.52,2.1,17,503,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2762,28,332,Veg Burger,Freshly prepared Veg Burger,11.61,7.89,3.72,21,303,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2763,28,333,Ice Cream,Freshly prepared Ice Cream,10.63,3.8,6.83,9,425,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2764,28,330,Hakka Noodles,Freshly prepared Hakka Noodles,14.7,5.43,9.27,14,324,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2765,28,331,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,20.53,10.38,10.15,20,204,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2766,28,328,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,16.4,12.46,3.94,24,721,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2767,28,333,Chocolate Brownie,Freshly prepared Chocolate Brownie,14.87,3.18,11.69,24,801,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2768,28,325,French Fries,Freshly prepared French Fries,5.65,2.71,2.94,6,275,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2769,28,329,Chicken Biryani,Freshly prepared Chicken Biryani,23.35,9.78,13.57,22,691,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2770,28,329,Chicken Biryani,Freshly prepared Chicken Biryani,21.26,11.17,10.09,25,331,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2771,28,334,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,13.8,4.69,9.11,11,537,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2772,28,332,Veg Burger,Freshly prepared Veg Burger,12.0,6.45,5.55,26,217,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2773,28,333,Ice Cream,Freshly prepared Ice Cream,11.19,4.42,6.77,10,684,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2774,28,334,Coffee,Freshly prepared Coffee,6.98,1.1,5.88,18,884,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2775,28,333,Chocolate Brownie,Freshly prepared Chocolate Brownie,14.22,11.64,2.58,18,369,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2776,28,329,Veg Fried Rice,Freshly prepared Veg Fried Rice,19.61,8.43,11.18,19,191,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2777,28,329,Veg Fried Rice,Freshly prepared Veg Fried Rice,19.45,13.5,5.95,10,513,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2778,28,329,Veg Fried Rice,Freshly prepared Veg Fried Rice,18.66,5.54,13.12,17,384,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2779,28,330,Hakka Noodles,Freshly prepared Hakka Noodles,16.43,6.95,9.48,11,896,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2780,28,332,Veg Burger,Freshly prepared Veg Burger,12.7,7.06,5.64,30,436,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2781,28,331,Margherita Pizza,Freshly prepared Margherita Pizza,19.72,15.83,3.89,16,397,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2782,28,329,Chicken Biryani,Freshly prepared Chicken Biryani,18.32,17.06,1.26,19,774,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2783,28,330,Hakka Noodles,Freshly prepared Hakka Noodles,11.38,8.7,2.68,6,448,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2784,28,328,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,23.16,10.96,12.2,29,513,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2785,28,329,Chicken Biryani,Freshly prepared Chicken Biryani,20.87,18.49,2.38,8,554,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2786,28,325,French Fries,Freshly prepared French Fries,13.06,2.91,10.15,27,764,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2787,28,334,Tea,Freshly prepared Tea,10.21,7.46,2.75,22,199,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2788,28,328,Butter Chicken,Freshly prepared Butter Chicken,21.93,16.53,5.4,11,654,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2789,28,325,French Fries,Freshly prepared French Fries,9.05,3.95,5.1,12,190,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2790,28,331,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,22.23,20.74,1.49,29,776,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2791,28,330,Hakka Noodles,Freshly prepared Hakka Noodles,20.91,6.42,14.49,21,566,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2792,28,331,Margherita Pizza,Freshly prepared Margherita Pizza,21.12,10.53,10.59,5,180,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2793,28,330,Hakka Noodles,Freshly prepared Hakka Noodles,18.79,6.43,12.36,9,761,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2794,28,328,Butter Chicken,Freshly prepared Butter Chicken,22.88,13.3,9.58,25,869,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2795,28,329,Chicken Biryani,Freshly prepared Chicken Biryani,22.29,18.94,3.35,24,272,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2796,28,331,Margherita Pizza,Freshly prepared Margherita Pizza,20.82,16.04,4.78,17,526,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2797,28,325,French Fries,Freshly prepared French Fries,13.86,2.83,11.03,24,222,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2798,28,329,Veg Fried Rice,Freshly prepared Veg Fried Rice,11.09,6.49,4.6,12,556,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2799,28,330,Hakka Noodles,Freshly prepared Hakka Noodles,19.38,12.85,6.53,29,567,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2800,28,325,Garlic Bread,Freshly prepared Garlic Bread,14.15,3.76,10.39,11,771,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2801,28,332,Veg Burger,Freshly prepared Veg Burger,10.4,6.21,4.19,15,578,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2802,28,332,Veg Burger,Freshly prepared Veg Burger,10.55,5.17,5.38,28,898,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2803,28,325,French Fries,Freshly prepared French Fries,10.2,4.93,5.27,28,193,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2804,28,331,Margherita Pizza,Freshly prepared Margherita Pizza,19.78,11.64,8.14,20,554,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2805,28,334,Coffee,Freshly prepared Coffee,13.66,9.67,3.99,21,860,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2806,28,332,Chicken Burger,Freshly prepared Chicken Burger,17.46,10.46,7.0,5,193,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2807,29,340,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,17.61,11.43,6.18,24,240,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2808,29,345,Ice Cream,Freshly prepared Ice Cream,6.54,3.61,2.93,15,367,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2809,29,337,Garlic Bread,Freshly prepared Garlic Bread,13.68,4.71,8.97,15,514,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2810,29,346,Coffee,Freshly prepared Coffee,9.09,2.3,6.79,23,261,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2811,29,346,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,9.24,5.5,3.74,9,786,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2812,29,341,Chicken Biryani,Freshly prepared Chicken Biryani,17.9,16.57,1.33,8,397,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2813,29,343,Margherita Pizza,Freshly prepared Margherita Pizza,19.94,18.78,1.16,29,348,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2814,29,341,Veg Fried Rice,Freshly prepared Veg Fried Rice,12.37,10.5,1.87,22,691,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2815,29,346,Coffee,Freshly prepared Coffee,4.46,1.58,2.88,16,779,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2816,29,343,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,16.02,11.86,4.16,27,860,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2817,29,343,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,20.07,19.01,1.06,23,874,True,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2818,29,341,Veg Fried Rice,Freshly prepared Veg Fried Rice,12.86,6.25,6.61,5,881,False,True,Active,2026-06-18 12:17:05.688071,2026-06-18 12:17:05.688071
2819,29,341,Chicken Biryani,Freshly prepared Chicken Biryani,20.83,9.96,10.87,29,762,False,True,Active,2026-06-18 12:17:05.703912,2026-06-18 12:17:05.703912
2820,29,345,Ice Cream,Freshly prepared Ice Cream,13.7,9.03,4.67,22,807,False,True,Active,2026-06-18 12:17:05.703912,2026-06-18 12:17:05.703912
2821,29,344,Veg Burger,Freshly prepared Veg Burger,16.89,8.22,8.67,22,524,False,True,Active,2026-06-18 12:17:05.703912,2026-06-18 12:17:05.703912
2822,29,340,Butter Chicken,Freshly prepared Butter Chicken,17.47,13.22,4.25,14,171,False,True,Active,2026-06-18 12:17:05.703912,2026-06-18 12:17:05.703912
2823,29,340,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,23.53,20.94,2.59,8,339,True,True,Active,2026-06-18 12:17:05.703912,2026-06-18 12:17:05.703912
2824,29,341,Veg Fried Rice,Freshly prepared Veg Fried Rice,17.81,14.17,3.64,18,563,True,True,Active,2026-06-18 12:17:05.703912,2026-06-18 12:17:05.703912
2825,29,346,Coffee,Freshly prepared Coffee,10.22,1.19,9.03,22,634,True,True,Active,2026-06-18 12:17:05.703912,2026-06-18 12:17:05.703912
2826,29,345,Ice Cream,Freshly prepared Ice Cream,11.4,5.84,5.56,18,181,False,True,Active,2026-06-18 12:17:05.703912,2026-06-18 12:17:05.703912
2827,29,337,Garlic Bread,Freshly prepared Garlic Bread,13.49,5.25,8.24,28,383,True,True,Active,2026-06-18 12:17:05.703912,2026-06-18 12:17:05.703912
2828,29,342,Hakka Noodles,Freshly prepared Hakka Noodles,17.7,12.05,5.65,16,815,True,True,Active,2026-06-18 12:17:05.703912,2026-06-18 12:17:05.703912
2829,29,337,French Fries,Freshly prepared French Fries,11.57,6.81,4.76,5,441,True,True,Active,2026-06-18 12:17:05.703912,2026-06-18 12:17:05.703912
2830,29,345,Chocolate Brownie,Freshly prepared Chocolate Brownie,16.6,14.18,2.42,8,295,False,True,Active,2026-06-18 12:17:05.703912,2026-06-18 12:17:05.703912
2831,29,342,Hakka Noodles,Freshly prepared Hakka Noodles,11.3,9.26,2.04,30,300,False,True,Active,2026-06-18 12:17:05.703912,2026-06-18 12:17:05.703912
2832,29,345,Chocolate Brownie,Freshly prepared Chocolate Brownie,12.45,4.24,8.21,26,422,True,True,Active,2026-06-18 12:17:05.703912,2026-06-18 12:17:05.703912
2833,29,345,Ice Cream,Freshly prepared Ice Cream,10.73,4.66,6.07,25,224,True,True,Active,2026-06-18 12:17:05.707141,2026-06-18 12:17:05.707141
2834,29,343,Margherita Pizza,Freshly prepared Margherita Pizza,17.62,14.97,2.65,8,838,True,True,Active,2026-06-18 12:17:05.707141,2026-06-18 12:17:05.707141
2835,29,340,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,22.07,12.1,9.97,15,273,False,True,Active,2026-06-18 12:17:05.707141,2026-06-18 12:17:05.707141
2836,29,340,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,21.77,13.09,8.68,9,396,False,True,Active,2026-06-18 12:17:05.707141,2026-06-18 12:17:05.707141
2837,29,341,Chicken Biryani,Freshly prepared Chicken Biryani,21.26,8.5,12.76,5,318,False,True,Active,2026-06-18 12:17:05.707141,2026-06-18 12:17:05.707141
2838,29,340,Butter Chicken,Freshly prepared Butter Chicken,16.01,13.01,3.0,21,594,False,True,Active,2026-06-18 12:17:05.707141,2026-06-18 12:17:05.707141
2839,29,345,Ice Cream,Freshly prepared Ice Cream,5.63,2.15,3.48,29,546,True,True,Active,2026-06-18 12:17:05.707141,2026-06-18 12:17:05.707141
2840,29,344,Veg Burger,Freshly prepared Veg Burger,8.81,5.54,3.27,24,492,True,True,Active,2026-06-18 12:17:05.707141,2026-06-18 12:17:05.707141
2841,29,343,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,24.45,15.05,9.4,6,776,False,True,Active,2026-06-18 12:17:05.707141,2026-06-18 12:17:05.707141
2842,29,344,Veg Burger,Freshly prepared Veg Burger,10.93,7.99,2.94,28,479,True,True,Active,2026-06-18 12:17:05.707141,2026-06-18 12:17:05.707141
2843,29,346,Tea,Freshly prepared Tea,7.08,1.9,5.18,25,684,True,True,Active,2026-06-18 12:17:05.707141,2026-06-18 12:17:05.707141
2844,29,346,Tea,Freshly prepared Tea,9.42,5.65,3.77,6,897,False,True,Active,2026-06-18 12:17:05.709635,2026-06-18 12:17:05.709635
2845,29,340,Butter Chicken,Freshly prepared Butter Chicken,22.38,12.34,10.04,20,601,False,True,Active,2026-06-18 12:17:05.709635,2026-06-18 12:17:05.709635
2846,29,341,Veg Fried Rice,Freshly prepared Veg Fried Rice,13.91,5.46,8.45,19,293,False,True,Active,2026-06-18 12:17:05.709635,2026-06-18 12:17:05.709635
2847,29,346,Coffee,Freshly prepared Coffee,10.71,6.19,4.52,16,169,True,True,Active,2026-06-18 12:17:05.709635,2026-06-18 12:17:05.709635
2848,29,346,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,12.25,9.64,2.61,17,198,True,True,Active,2026-06-18 12:17:05.709635,2026-06-18 12:17:05.709635
2849,29,344,Veg Burger,Freshly prepared Veg Burger,15.69,7.55,8.14,17,686,False,True,Active,2026-06-18 12:17:05.709635,2026-06-18 12:17:05.709635
2850,29,344,Veg Burger,Freshly prepared Veg Burger,17.7,7.32,10.38,19,387,True,True,Active,2026-06-18 12:17:05.711140,2026-06-18 12:17:05.711140
2851,29,337,French Fries,Freshly prepared French Fries,14.54,5.63,8.91,27,325,True,True,Active,2026-06-18 12:17:05.711140,2026-06-18 12:17:05.711140
2852,29,345,Chocolate Brownie,Freshly prepared Chocolate Brownie,16.16,7.88,8.28,19,707,True,True,Active,2026-06-18 12:17:05.711140,2026-06-18 12:17:05.711140
2853,29,346,Tea,Freshly prepared Tea,3.11,1.94,1.17,10,844,True,True,Active,2026-06-18 12:17:05.711140,2026-06-18 12:17:05.711140
2854,29,344,Veg Burger,Freshly prepared Veg Burger,14.03,5.0,9.03,8,374,False,True,Active,2026-06-18 12:17:05.711140,2026-06-18 12:17:05.711140
2855,29,340,Butter Chicken,Freshly prepared Butter Chicken,24.25,22.96,1.29,15,285,False,True,Active,2026-06-18 12:17:05.711140,2026-06-18 12:17:05.711140
2856,29,346,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,10.46,9.28,1.18,17,274,True,True,Active,2026-06-18 12:17:05.711140,2026-06-18 12:17:05.711140
2857,29,340,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,18.47,16.44,2.03,22,453,False,True,Active,2026-06-18 12:17:05.711140,2026-06-18 12:17:05.711140
2858,29,341,Chicken Biryani,Freshly prepared Chicken Biryani,20.93,16.66,4.27,10,742,False,True,Active,2026-06-18 12:17:05.711140,2026-06-18 12:17:05.711140
2859,29,343,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,16.41,12.14,4.27,21,194,True,True,Active,2026-06-18 12:17:05.711140,2026-06-18 12:17:05.711140
2860,29,346,Coffee,Freshly prepared Coffee,6.75,5.73,1.02,12,612,True,True,Active,2026-06-18 12:17:05.711140,2026-06-18 12:17:05.711140
2861,29,341,Chicken Biryani,Freshly prepared Chicken Biryani,23.32,13.7,9.62,22,260,True,True,Active,2026-06-18 12:17:05.711140,2026-06-18 12:17:05.711140
2862,29,346,Tea,Freshly prepared Tea,10.41,5.2,5.21,21,324,True,True,Active,2026-06-18 12:17:05.711140,2026-06-18 12:17:05.711140
2863,29,344,Veg Burger,Freshly prepared Veg Burger,8.14,5.35,2.79,7,653,True,True,Active,2026-06-18 12:17:05.711140,2026-06-18 12:17:05.711140
