id,restaurant_id,supplier_id,item_name,category,unit,quantity,minimum_stock,maximum_stock,unit_cost,inventory_value,status,created_at,updated_at
4884,33,379,Flour,Grains,kg,82,28,159,231.71,19000.22,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4885,33,382,Mineral Water,Beverages,case,34,23,220,105.18,3576.12,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4886,33,382,Butter,Dairy,kg,54,18,68,44.25,2389.5,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4887,33,378,Tea Leaves,Beverages,kg,147,27,148,153.8,22608.6,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4888,33,383,Eggs,Dairy,dozen,145,34,153,80.66,11695.7,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4889,33,383,Cheese,Dairy,kg,119,13,123,208.03,24755.57,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4890,33,384,Milk,Dairy,litre,61,27,193,211.62,12908.82,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4891,33,379,Chicken Breast,Meat,kg,137,24,142,49.94,6841.78,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4892,33,381,Cooking Oil,Groceries,litre,178,35,226,246.29,43839.62,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4893,33,377,Chicken Breast,Meat,kg,103,34,182,194.14,19996.42,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4894,33,377,Onions,Vegetables,kg,69,16,144,148.07,10216.83,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4895,33,382,Tea Leaves,Beverages,kg,102,38,104,123.86,12633.72,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4896,33,383,Soft Drinks,Beverages,case,116,25,188,240.49,27896.84,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4897,33,383,Flour,Grains,kg,60,33,142,101.77,6106.2,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4898,33,384,Coffee Beans,Beverages,kg,77,24,77,63.52,4891.04,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4899,33,384,Flour,Grains,kg,70,32,84,4.1,287.0,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4900,33,380,Chicken Breast,Meat,kg,89,40,179,128.65,11449.85,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4901,33,383,Cooking Oil,Groceries,litre,79,10,107,32.8,2591.2,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4902,33,379,Mutton,Meat,kg,121,21,138,42.55,5148.55,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4903,33,380,Onions,Vegetables,kg,47,39,156,164.15,7715.05,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4904,33,376,Fish,Seafood,kg,47,37,146,153.19,7199.93,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4905,33,378,Cheese,Dairy,kg,58,24,192,2.82,163.56,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4906,33,379,Sugar,Groceries,kg,15,12,67,177.11,2656.65,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4907,33,383,Coffee Beans,Beverages,kg,44,32,151,141.69,6234.36,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4908,33,379,Fish,Seafood,kg,79,18,163,210.21,16606.59,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4909,33,382,Potatoes,Vegetables,kg,168,11,184,78.08,13117.44,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4910,33,384,Mutton,Meat,kg,83,14,134,238.08,19760.64,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4911,33,377,Tomatoes,Vegetables,kg,149,28,220,38.6,5751.4,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4912,33,380,Butter,Dairy,kg,122,18,215,51.97,6340.34,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4913,33,378,Fish,Seafood,kg,84,21,91,210.65,17694.6,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4914,33,380,Mutton,Meat,kg,16,15,139,66.99,1071.84,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4915,33,383,Rice,Grains,kg,40,15,172,27.86,1114.4,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4916,33,376,Cleaning Liquid,Cleaning,litre,23,11,70,77.06,1772.38,Active,2026-06-18 12:15:23.581455,2026-06-18 12:15:23.581455
4917,33,377,Tea Leaves,Beverages,kg,71,23,98,54.56,3873.76,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4918,33,382,Coffee Beans,Beverages,kg,79,10,98,100.44,7934.76,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4919,33,382,Fish,Seafood,kg,15,11,99,8.92,133.8,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4920,33,378,Milk,Dairy,litre,84,34,144,223.42,18767.28,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4921,33,381,Cooking Oil,Groceries,litre,41,33,117,143.24,5872.84,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4922,33,380,Rice,Grains,kg,172,23,212,8.76,1506.72,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4923,33,377,Milk,Dairy,litre,178,24,195,78.93,14049.54,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4924,33,376,Onions,Vegetables,kg,75,13,189,35.0,2625.0,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4925,33,380,Mineral Water,Beverages,case,41,40,93,199.83,8193.03,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4926,33,384,Rice,Grains,kg,51,29,197,48.19,2457.69,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4927,33,379,Onions,Vegetables,kg,73,30,195,40.9,2985.7,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4928,33,376,Chicken Breast,Meat,kg,113,16,204,142.03,16049.39,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4929,33,376,Tea Leaves,Beverages,kg,74,25,94,124.41,9206.34,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4930,33,376,Fish,Seafood,kg,64,13,69,206.08,13189.12,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4931,33,380,Milk,Dairy,litre,132,37,158,102.47,13526.04,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4932,33,379,Chicken Breast,Meat,kg,97,25,103,42.63,4135.11,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4933,33,379,Potatoes,Vegetables,kg,54,25,76,64.95,3507.3,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4934,33,383,Flour,Grains,kg,41,23,86,206.44,8464.04,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4935,33,383,Salt,Groceries,kg,42,19,102,90.78,3812.76,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4936,33,382,Potatoes,Vegetables,kg,33,30,181,36.87,1216.71,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4937,33,380,Fish,Seafood,kg,85,16,216,189.08,16071.8,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4938,33,380,Mutton,Meat,kg,77,40,94,68.63,5284.51,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4939,33,382,Eggs,Dairy,dozen,81,35,206,94.58,7660.98,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4940,33,379,Tomatoes,Vegetables,kg,69,16,112,160.75,11091.75,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4941,33,381,Cheese,Dairy,kg,48,20,94,230.81,11078.88,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4942,33,380,Coffee Beans,Beverages,kg,82,23,93,151.07,12387.74,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4943,33,377,Salt,Groceries,kg,39,33,225,242.66,9463.74,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4944,33,378,Mutton,Meat,kg,109,18,156,146.5,15968.5,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4945,33,377,Cheese,Dairy,kg,22,13,160,33.72,741.84,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4946,33,377,Chicken Breast,Meat,kg,68,28,106,238.82,16239.76,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4947,33,380,Soft Drinks,Beverages,case,49,28,101,201.55,9875.95,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4948,33,379,Soft Drinks,Beverages,case,111,38,191,183.39,20356.29,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4949,33,382,Soft Drinks,Beverages,case,103,38,193,120.26,12386.78,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4950,33,377,Cooking Oil,Groceries,litre,207,35,216,105.9,21921.3,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4951,34,386,Rice,Grains,kg,39,24,171,227.06,8855.34,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4952,34,388,Tea Leaves,Beverages,kg,65,26,144,114.59,7448.35,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4953,34,396,Tomatoes,Vegetables,kg,82,26,135,205.4,16842.8,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4954,34,388,Soft Drinks,Beverages,case,40,12,206,143.4,5736.0,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4955,34,396,Coffee Beans,Beverages,kg,52,19,214,22.35,1162.2,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4956,34,385,Salt,Groceries,kg,36,11,73,143.25,5157.0,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4957,34,387,Tea Leaves,Beverages,kg,89,39,140,152.37,13560.93,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4958,34,395,Mutton,Meat,kg,136,36,136,82.18,11176.48,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4959,34,389,Flour,Grains,kg,86,18,206,127.96,11004.56,Active,2026-06-18 12:15:23.597528,2026-06-18 12:15:23.597528
4960,34,392,Sugar,Groceries,kg,56,24,84,40.27,2255.12,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4961,34,390,Flour,Grains,kg,133,28,213,80.32,10682.56,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4962,34,389,Cooking Oil,Groceries,litre,16,15,102,42.87,685.92,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4963,34,386,Fish,Seafood,kg,191,16,191,234.76,44839.16,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4964,34,386,Mutton,Meat,kg,59,37,90,225.76,13319.84,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4965,34,396,Tomatoes,Vegetables,kg,135,38,141,55.23,7456.05,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4966,34,388,Onions,Vegetables,kg,45,10,64,130.23,5860.35,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4967,34,396,Flour,Grains,kg,130,35,159,178.86,23251.8,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4968,34,390,Butter,Dairy,kg,99,24,135,28.7,2841.3,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4969,34,395,Tomatoes,Vegetables,kg,143,10,192,143.36,20500.48,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4970,34,386,Mineral Water,Beverages,case,44,12,93,30.66,1349.04,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4971,34,393,Tomatoes,Vegetables,kg,33,10,208,96.74,3192.42,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4972,34,391,Mutton,Meat,kg,53,36,146,171.69,9099.57,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4973,34,385,Rice,Grains,kg,187,39,205,168.64,31535.68,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4974,34,387,Mineral Water,Beverages,case,191,33,200,12.14,2318.74,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4975,34,389,Tomatoes,Vegetables,kg,103,27,163,136.29,14037.87,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4976,34,386,Potatoes,Vegetables,kg,148,40,230,120.53,17838.44,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4977,34,386,Sugar,Groceries,kg,27,22,134,13.61,367.47,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4978,34,392,Cleaning Liquid,Cleaning,litre,167,36,236,70.06,11700.02,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4979,34,391,Flour,Grains,kg,47,17,178,222.69,10466.43,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4980,34,387,Flour,Grains,kg,61,40,204,232.46,14180.06,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4981,34,392,Tea Leaves,Beverages,kg,78,38,109,24.02,1873.56,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4982,34,386,Cleaning Liquid,Cleaning,litre,93,27,171,83.1,7728.3,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4983,34,393,Mutton,Meat,kg,113,34,230,38.37,4335.81,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4984,34,396,Tomatoes,Vegetables,kg,119,16,132,212.12,25242.28,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4985,34,393,Tomatoes,Vegetables,kg,64,12,154,81.66,5226.24,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4986,34,386,Flour,Grains,kg,123,18,173,8.46,1040.58,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4987,34,396,Milk,Dairy,litre,177,22,219,149.71,26498.67,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4988,34,392,Salt,Groceries,kg,138,28,147,101.7,14034.6,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4989,34,394,Eggs,Dairy,dozen,26,14,77,15.58,405.08,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4990,34,395,Mutton,Meat,kg,69,18,72,35.68,2461.92,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4991,34,394,Soft Drinks,Beverages,case,103,39,112,38.9,4006.7,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4992,34,396,Mutton,Meat,kg,95,30,136,112.24,10662.8,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4993,34,390,Salt,Groceries,kg,49,40,90,240.28,11773.72,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4994,34,396,Butter,Dairy,kg,47,14,72,87.32,4104.04,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4995,34,393,Potatoes,Vegetables,kg,113,25,142,81.87,9251.31,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4996,34,393,Mutton,Meat,kg,125,24,132,228.27,28533.75,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4997,34,386,Rice,Grains,kg,63,23,152,237.81,14982.03,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4998,34,393,Flour,Grains,kg,25,21,187,3.1,77.5,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
4999,34,389,Potatoes,Vegetables,kg,86,15,89,237.65,20437.9,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
5000,34,391,Soft Drinks,Beverages,case,59,32,166,137.69,8123.71,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
5001,34,394,Cooking Oil,Groceries,litre,62,40,107,196.79,12200.98,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
5002,34,396,Milk,Dairy,litre,25,21,215,72.43,1810.75,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
5003,34,395,Butter,Dairy,kg,16,13,71,116.7,1867.2,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
5004,34,393,Fish,Seafood,kg,50,17,81,107.19,5359.5,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
5005,34,394,Tomatoes,Vegetables,kg,27,11,82,140.83,3802.41,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
5006,34,394,Tea Leaves,Beverages,kg,36,14,181,8.38,301.68,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
5007,34,395,Fish,Seafood,kg,88,16,98,184.02,16193.76,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
5008,34,387,Cooking Oil,Groceries,litre,34,12,151,32.15,1093.1,Active,2026-06-18 12:15:23.605186,2026-06-18 12:15:23.605186
5009,34,396,Sugar,Groceries,kg,223,40,226,94.19,21004.37,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5010,34,388,Coffee Beans,Beverages,kg,144,33,192,188.11,27087.84,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5011,34,395,Flour,Grains,kg,79,40,156,96.08,7590.32,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5012,34,386,Onions,Vegetables,kg,83,38,166,223.56,18555.48,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5013,34,393,Eggs,Dairy,dozen,104,23,129,75.66,7868.64,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5014,34,391,Tomatoes,Vegetables,kg,55,13,85,59.91,3295.05,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5015,34,396,Cheese,Dairy,kg,118,25,127,77.97,9200.46,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5016,34,393,Mutton,Meat,kg,62,18,128,140.03,8681.86,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5017,34,390,Cooking Oil,Groceries,litre,116,12,187,134.15,15561.4,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5018,34,387,Fish,Seafood,kg,65,40,171,187.61,12194.65,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5019,34,396,Mutton,Meat,kg,82,36,203,99.17,8131.94,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5020,34,390,Tomatoes,Vegetables,kg,133,26,176,176.19,23433.27,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5021,34,394,Butter,Dairy,kg,141,39,178,238.22,33589.02,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5022,34,391,Mutton,Meat,kg,74,18,87,221.08,16359.92,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5023,34,387,Cooking Oil,Groceries,litre,150,37,226,128.15,19222.5,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5024,34,395,Sugar,Groceries,kg,95,35,160,117.3,11143.5,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5025,34,386,Potatoes,Vegetables,kg,105,31,121,15.96,1675.8,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5026,34,387,Rice,Grains,kg,23,21,74,103.78,2386.94,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5027,34,389,Chicken Breast,Meat,kg,112,35,215,125.65,14072.8,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5028,34,392,Coffee Beans,Beverages,kg,35,19,106,59.59,2085.65,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5029,34,386,Sugar,Groceries,kg,74,35,138,14.36,1062.64,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5030,34,386,Cooking Oil,Groceries,litre,178,38,184,38.94,6931.32,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5031,34,395,Chicken Breast,Meat,kg,57,14,86,197.87,11278.59,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5032,34,389,Cooking Oil,Groceries,litre,113,36,150,184.83,20885.79,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5033,34,392,Cheese,Dairy,kg,80,15,156,144.13,11530.4,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5034,34,394,Fish,Seafood,kg,80,10,162,200.46,16036.8,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5035,34,387,Potatoes,Vegetables,kg,46,34,115,167.97,7726.62,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5036,34,394,Cleaning Liquid,Cleaning,litre,94,25,125,138.06,12977.64,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5037,34,387,Tea Leaves,Beverages,kg,77,14,182,1.63,125.51,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5038,34,387,Cooking Oil,Groceries,litre,74,17,145,85.0,6290.0,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5039,34,389,Mineral Water,Beverages,case,99,35,158,218.73,21654.27,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5040,34,396,Tea Leaves,Beverages,kg,127,35,130,17.13,2175.51,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5041,34,393,Tea Leaves,Beverages,kg,125,18,218,134.67,16833.75,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5042,34,387,Butter,Dairy,kg,132,22,138,193.76,25576.32,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5043,34,395,Cheese,Dairy,kg,49,37,112,248.25,12164.25,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5044,34,396,Fish,Seafood,kg,59,12,103,78.44,4627.96,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5045,34,385,Sugar,Groceries,kg,43,12,109,215.93,9284.99,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5046,34,391,Chicken Breast,Meat,kg,45,32,184,78.43,3529.35,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5047,34,395,Tea Leaves,Beverages,kg,38,23,74,124.67,4737.46,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5048,34,393,Chicken Breast,Meat,kg,130,32,211,14.16,1840.8,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5049,34,388,Onions,Vegetables,kg,23,16,107,249.88,5747.24,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5050,34,389,Rice,Grains,kg,153,13,177,207.19,31700.07,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5051,34,390,Cleaning Liquid,Cleaning,litre,34,29,91,23.28,791.52,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5052,34,395,Sugar,Groceries,kg,24,11,64,75.16,1803.84,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5053,34,392,Coffee Beans,Beverages,kg,66,36,115,27.63,1823.58,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5054,34,391,Coffee Beans,Beverages,kg,108,33,108,205.84,22230.72,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5055,34,388,Soft Drinks,Beverages,case,72,23,84,187.55,13503.6,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5056,34,390,Butter,Dairy,kg,83,38,127,171.25,14213.75,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5057,34,395,Cleaning Liquid,Cleaning,litre,67,34,97,25.53,1710.51,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5058,34,390,Salt,Groceries,kg,171,37,206,82.84,14165.64,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5059,34,386,Cheese,Dairy,kg,79,39,91,31.0,2449.0,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5060,34,386,Rice,Grains,kg,127,40,202,56.64,7193.28,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5061,34,387,Tea Leaves,Beverages,kg,17,15,95,118.66,2017.22,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5062,34,392,Fish,Seafood,kg,200,27,212,216.94,43388.0,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5063,34,396,Eggs,Dairy,dozen,56,26,76,35.26,1974.56,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5064,34,396,Eggs,Dairy,dozen,58,29,93,117.52,6816.16,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5065,34,390,Cooking Oil,Groceries,litre,20,13,172,138.58,2771.6,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5066,34,395,Tea Leaves,Beverages,kg,52,13,183,33.31,1732.12,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5067,34,394,Rice,Grains,kg,193,31,231,246.97,47665.21,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5068,34,391,Sugar,Groceries,kg,55,25,200,134.33,7388.15,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5069,34,386,Coffee Beans,Beverages,kg,25,20,128,112.4,2810.0,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5070,34,394,Cooking Oil,Groceries,litre,27,27,104,46.33,1250.91,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5071,34,385,Salt,Groceries,kg,70,27,80,180.98,12668.6,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5072,34,393,Soft Drinks,Beverages,case,140,21,161,216.92,30368.8,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5073,34,393,Tea Leaves,Beverages,kg,21,11,64,163.18,3426.78,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5074,34,390,Salt,Groceries,kg,43,16,100,219.21,9426.03,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5075,34,390,Fish,Seafood,kg,65,15,96,146.68,9534.2,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5076,34,392,Butter,Dairy,kg,170,29,176,88.75,15087.5,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5077,34,388,Eggs,Dairy,dozen,138,18,169,5.96,822.48,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5078,34,394,Eggs,Dairy,dozen,47,31,172,109.8,5160.6,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
5079,34,388,Chicken Breast,Meat,kg,110,17,214,174.55,19200.5,Active,2026-06-18 12:15:23.613377,2026-06-18 12:15:23.613377
