id,cashup_id,pdq_machine_id,cash_amount,card_amount,upi_amount,online_amount,total_amount
2062,1000,82,17604.97,64921.92,24604.24,11837.27,118968.4
2063,1001,83,18482.56,31614.49,21966.22,9999.95,82063.22
2064,1001,84,18482.56,31614.49,21966.22,9999.95,82063.22
2065,1002,85,16916.8,63831.72,23614.14,9074.86,113437.52
2066,1003,86,16575.68,19439.65,20972.7,11090.11,68078.14
2067,1003,87,16575.68,19439.65,20972.7,11090.11,68078.14
2068,1003,88,16575.68,19439.65,20972.7,11090.11,68078.14
2069,1004,89,16392.93,63354.41,21778.52,10886.65,112412.51
2070,1005,90,15987.33,30975.78,21940.59,11067.3,79971.0
2071,1005,91,15987.33,30975.78,21940.59,11067.3,79971.0
2072,1006,92,18378.62,19721.18,19042.3,11407.28,68549.38
2073,1006,93,18378.62,19721.18,19042.3,11407.28,68549.38
2074,1006,94,18378.62,19721.18,19042.3,11407.28,68549.38
2075,1007,95,16189.06,20408.7,20501.23,11431.22,68530.21
2076,1007,96,16189.06,20408.7,20501.23,11431.22,68530.21
2077,1007,97,16189.06,20408.7,20501.23,11431.22,68530.21
2078,1008,98,14421.4,19138.94,23610.34,11230.05,68400.73
2079,1008,99,14421.4,19138.94,23610.34,11230.05,68400.73
2080,1008,100,14421.4,19138.94,23610.34,11230.05,68400.73
2081,1009,101,16386.5,29566.46,20401.33,10243.51,76597.8
2082,1009,102,16386.5,29566.46,20401.33,10243.51,76597.8
2083,1010,103,17402.36,63307.09,21412.77,11561.73,113683.95
2084,1011,104,15301.31,19226.78,19884.75,9031.61,63444.45
2085,1011,105,15301.31,19226.78,19884.75,9031.61,63444.45
2086,1011,106,15301.31,19226.78,19884.75,9031.61,63444.45
2087,1012,107,17796.71,18885.97,22147.4,9876.52,68706.6
2088,1012,108,17796.71,18885.97,22147.4,9876.52,68706.6
2089,1012,109,17796.71,18885.97,22147.4,9876.52,68706.6
2090,1013,110,16889.91,64338.4,22737.52,12432.41,116398.24
2091,1014,111,17952.4,31717.1,23421.87,10168.12,83259.49
2092,1014,112,17952.4,31717.1,23421.87,10168.12,83259.49
2093,1015,113,15182.22,19556.69,25674.65,12304.88,72718.44
2094,1015,114,15182.22,19556.69,25674.65,12304.88,72718.44
2095,1015,115,15182.22,19556.69,25674.65,12304.88,72718.44
2096,1016,116,15978.17,29131.15,23081.03,11792.12,79982.47
2097,1016,117,15978.17,29131.15,23081.03,11792.12,79982.47
2098,1017,118,14897.37,31858.63,20569.35,11977.61,79302.96
2099,1017,119,14897.37,31858.63,20569.35,11977.61,79302.96
2100,1018,120,16340.96,62590.15,22276.16,11176.86,112384.13
2101,1019,121,17597.23,20947.88,25393.4,10507.0,74445.51
2102,1019,122,17597.23,20947.88,25393.4,10507.0,74445.51
2103,1019,123,17597.23,20947.88,25393.4,10507.0,74445.51
2104,1020,124,16924.41,64335.1,23101.6,12313.25,116674.36
2105,1021,125,18835.75,61638.58,23285.7,12265.6,116025.63
2106,1022,126,17623.89,20918.34,22563.22,12657.56,73763.01
2107,1022,127,17623.89,20918.34,22563.22,12657.56,73763.01
2108,1022,128,17623.89,20918.34,22563.22,12657.56,73763.01
2109,1023,129,16800.89,32831.0,22059.6,11315.75,83007.24
2110,1023,130,16800.89,32831.0,22059.6,11315.75,83007.24
2111,1024,131,15281.03,30242.07,23372.15,10040.41,78935.66
2112,1024,132,15281.03,30242.07,23372.15,10040.41,78935.66
2113,1025,1,19243.13,21037.74,22259.15,11546.48,74086.5
2114,1025,2,19243.13,21037.74,22259.15,11546.48,74086.5
2115,1025,3,19243.13,21037.74,22259.15,11546.48,74086.5
2116,1026,4,17159.78,59975.27,19466.13,11583.39,108184.57
2117,1027,5,17524.92,64148.04,21967.22,11634.25,115274.43
2118,1028,6,18799.89,20691.95,21470.89,12322.86,73285.59
2119,1028,7,18799.89,20691.95,21470.89,12322.86,73285.59
2120,1028,8,18799.89,20691.95,21470.89,12322.86,73285.59
2121,1029,9,17724.3,33478.62,22346.04,11067.79,84616.75
2122,1029,10,17724.3,33478.62,22346.04,11067.79,84616.75
2123,1030,11,16451.69,65076.75,26335.18,12052.16,119915.78
2124,1031,12,16036.36,60924.08,20225.87,12493.74,109680.05
2125,1032,13,17234.53,21222.4,22454.02,11505.62,72416.57
2126,1032,14,17234.53,21222.4,22454.02,11505.62,72416.57
2127,1032,15,17234.53,21222.4,22454.02,11505.62,72416.57
2128,1033,16,19260.4,21231.63,26863.42,11130.91,78486.36
2129,1033,17,19260.4,21231.63,26863.42,11130.91,78486.36
2130,1033,18,19260.4,21231.63,26863.42,11130.91,78486.36
2131,1034,19,16664.21,28999.19,24492.69,11582.61,81738.7
2132,1034,20,16664.21,28999.19,24492.69,11582.61,81738.7
2133,1035,21,17130.47,61218.31,22687.42,10751.37,111787.57
2134,1036,22,15814.91,19393.89,21594.43,13195.73,69998.96
2135,1036,23,15814.91,19393.89,21594.43,13195.73,69998.96
2136,1036,24,15814.91,19393.89,21594.43,13195.73,69998.96
2137,1037,25,17496.9,58966.94,19683.6,11537.03,107684.47
2138,1038,26,16933.39,29019.96,21206.25,13218.92,80378.52
2139,1038,27,16933.39,29019.96,21206.25,13218.92,80378.52
2140,1039,28,18864.11,31897.54,22782.31,11784.99,85328.95
2141,1039,29,18864.11,31897.54,22782.31,11784.99,85328.95
2142,1040,30,15962.87,29378.78,22099.86,10394.64,77836.15
2143,1040,31,15962.87,29378.78,22099.86,10394.64,77836.15
2144,1041,32,17174.76,61056.43,22580.42,13328.73,114140.34
2145,1042,33,20947.91,20110.68,25202.7,11660.2,77921.49
2146,1042,34,20947.91,20110.68,25202.7,11660.2,77921.49
2147,1042,35,20947.91,20110.68,25202.7,11660.2,77921.49
2148,1043,36,17714.37,21260.57,20276.74,11317.0,70568.68
2149,1043,37,17714.37,21260.57,20276.74,11317.0,70568.68
2150,1043,38,17714.37,21260.57,20276.74,11317.0,70568.68
2151,1044,39,19275.86,21509.04,21499.91,11266.45,73551.26
2152,1044,40,19275.86,21509.04,21499.91,11266.45,73551.26
2153,1044,41,19275.86,21509.04,21499.91,11266.45,73551.26
2154,1045,42,18161.57,22211.3,22670.93,11851.21,74895.01
2155,1045,43,18161.57,22211.3,22670.93,11851.21,74895.01
2156,1045,44,18161.57,22211.3,22670.93,11851.21,74895.01
2157,1046,45,14026.56,63434.06,19762.31,9442.77,106665.7
2158,1047,46,14554.85,27903.49,18401.41,10293.55,71153.3
2159,1047,47,14554.85,27903.49,18401.41,10293.55,71153.3
2160,1048,48,15515.01,21116.05,23572.71,13733.64,73937.41
2161,1048,49,15515.01,21116.05,23572.71,13733.64,73937.41
2162,1048,50,15515.01,21116.05,23572.71,13733.64,73937.41
2163,1049,51,15837.18,29332.25,21748.12,9775.39,76692.94
2164,1049,52,15837.18,29332.25,21748.12,9775.39,76692.94
2165,1050,53,17119.88,19557.1,21645.7,9469.68,67792.36
2166,1050,54,17119.88,19557.1,21645.7,9469.68,67792.36
2167,1050,55,17119.88,19557.1,21645.7,9469.68,67792.36
2168,1051,56,16393.87,19422.17,22207.01,10127.07,68150.12
2169,1051,57,16393.87,19422.17,22207.01,10127.07,68150.12
2170,1051,58,16393.87,19422.17,22207.01,10127.07,68150.12
2171,1052,59,16908.27,31588.49,23010.01,11110.84,82617.61
2172,1052,60,16908.27,31588.49,23010.01,11110.84,82617.61
2173,1053,61,15123.56,61624.94,22685.2,11725.26,111158.96
2174,1054,62,15210.09,63105.92,21498.1,9477.97,109292.08
2175,1055,63,16705.78,58255.28,22489.48,10839.83,108290.37
2176,1056,64,16717.26,31404.93,19795.04,10144.82,78062.05
2177,1056,65,16717.26,31404.93,19795.04,10144.82,78062.05
2178,1057,66,15834.01,64163.4,24008.0,10669.19,114674.6
2179,1058,67,16436.96,19796.11,22262.14,11251.04,69746.25
2180,1058,68,16436.96,19796.11,22262.14,11251.04,69746.25
2181,1058,69,16436.96,19796.11,22262.14,11251.04,69746.25
2182,1059,70,15204.35,30021.85,21065.9,10826.29,77118.39
2183,1059,71,15204.35,30021.85,21065.9,10826.29,77118.39
2184,1060,72,17637.79,31450.35,23687.49,12306.72,85082.35
2185,1060,73,17637.79,31450.35,23687.49,12306.72,85082.35
2186,1061,74,17699.8,19920.23,20797.38,11561.95,69979.36
2187,1061,75,17699.8,19920.23,20797.38,11561.95,69979.36
2188,1061,76,17699.8,19920.23,20797.38,11561.95,69979.36
2189,1062,77,17515.23,20412.17,22713.85,11517.22,72158.47
2190,1062,78,17515.23,20412.17,22713.85,11517.22,72158.47
2191,1062,79,17515.23,20412.17,22713.85,11517.22,72158.47
2192,1063,80,15838.78,30260.74,21794.24,10062.61,77956.37
2193,1063,81,15838.78,30260.74,21794.24,10062.61,77956.37
2194,1064,82,17604.97,64921.92,24604.24,11837.27,118968.4
2195,1065,83,18482.56,31614.49,21966.22,9999.95,82063.22
2196,1065,84,18482.56,31614.49,21966.22,9999.95,82063.22
2197,1066,85,16916.8,63831.72,23614.14,9074.86,113437.52
2198,1067,86,16575.68,19439.65,20972.7,11090.11,68078.14
2199,1067,87,16575.68,19439.65,20972.7,11090.11,68078.14
2200,1067,88,16575.68,19439.65,20972.7,11090.11,68078.14
2201,1068,89,16392.93,63354.41,21778.52,10886.65,112412.51
2202,1069,90,15987.33,30975.78,21940.59,11067.3,79971.0
2203,1069,91,15987.33,30975.78,21940.59,11067.3,79971.0
2204,1070,92,18378.62,19721.18,19042.3,11407.28,68549.38
2205,1070,93,18378.62,19721.18,19042.3,11407.28,68549.38
2206,1070,94,18378.62,19721.18,19042.3,11407.28,68549.38
2207,1071,95,16189.06,20408.7,20501.23,11431.22,68530.21
2208,1071,96,16189.06,20408.7,20501.23,11431.22,68530.21
2209,1071,97,16189.06,20408.7,20501.23,11431.22,68530.21
2210,1072,98,14421.4,19138.94,23610.34,11230.05,68400.73
2211,1072,99,14421.4,19138.94,23610.34,11230.05,68400.73
2212,1072,100,14421.4,19138.94,23610.34,11230.05,68400.73
2213,1073,101,16386.5,29566.46,20401.33,10243.51,76597.8
2214,1073,102,16386.5,29566.46,20401.33,10243.51,76597.8
2215,1074,103,17402.36,63307.09,21412.77,11561.73,113683.95
2216,1075,104,15301.31,19226.78,19884.75,9031.61,63444.45
2217,1075,105,15301.31,19226.78,19884.75,9031.61,63444.45
2218,1075,106,15301.31,19226.78,19884.75,9031.61,63444.45
2219,1076,107,17796.71,18885.97,22147.4,9876.52,68706.6
2220,1076,108,17796.71,18885.97,22147.4,9876.52,68706.6
2221,1076,109,17796.71,18885.97,22147.4,9876.52,68706.6
2222,1077,110,16889.91,64338.4,22737.52,12432.41,116398.24
2223,1078,111,17952.4,31717.1,23421.87,10168.12,83259.49
2224,1078,112,17952.4,31717.1,23421.87,10168.12,83259.49
2225,1079,113,15182.22,19556.69,25674.65,12304.88,72718.44
2226,1079,114,15182.22,19556.69,25674.65,12304.88,72718.44
2227,1079,115,15182.22,19556.69,25674.65,12304.88,72718.44
2228,1080,116,15978.17,29131.15,23081.03,11792.12,79982.47
2229,1080,117,15978.17,29131.15,23081.03,11792.12,79982.47
2230,1081,118,14897.37,31858.63,20569.35,11977.61,79302.96
2231,1081,119,14897.37,31858.63,20569.35,11977.61,79302.96
2232,1082,120,16340.96,62590.15,22276.16,11176.86,112384.13
2233,1083,121,17597.23,20947.88,25393.4,10507.0,74445.51
2234,1083,122,17597.23,20947.88,25393.4,10507.0,74445.51
2235,1083,123,17597.23,20947.88,25393.4,10507.0,74445.51
2236,1084,124,16924.41,64335.1,23101.6,12313.25,116674.36
2237,1085,125,18835.75,61638.58,23285.7,12265.6,116025.63
2238,1086,126,17623.89,20918.34,22563.22,12657.56,73763.01
2239,1086,127,17623.89,20918.34,22563.22,12657.56,73763.01
2240,1086,128,17623.89,20918.34,22563.22,12657.56,73763.01
2241,1087,129,16800.89,32831.0,22059.6,11315.75,83007.24
2242,1087,130,16800.89,32831.0,22059.6,11315.75,83007.24
2243,1088,131,15281.03,30242.07,23372.15,10040.41,78935.66
2244,1088,132,15281.03,30242.07,23372.15,10040.41,78935.66
2245,1089,1,19243.13,21037.74,22259.15,11546.48,74086.5
2246,1089,2,19243.13,21037.74,22259.15,11546.48,74086.5
2247,1089,3,19243.13,21037.74,22259.15,11546.48,74086.5
2248,1090,4,17159.78,59975.27,19466.13,11583.39,108184.57
2249,1091,5,17524.92,64148.04,21967.22,11634.25,115274.43
2250,1092,6,18799.89,20691.95,21470.89,12322.86,73285.59
2251,1092,7,18799.89,20691.95,21470.89,12322.86,73285.59
2252,1092,8,18799.89,20691.95,21470.89,12322.86,73285.59
2253,1093,9,17724.3,33478.62,22346.04,11067.79,84616.75
2254,1093,10,17724.3,33478.62,22346.04,11067.79,84616.75
2255,1094,11,16451.69,65076.75,26335.18,12052.16,119915.78
2256,1095,12,16036.36,60924.08,20225.87,12493.74,109680.05
2257,1096,13,17234.53,21222.4,22454.02,11505.62,72416.57
2258,1096,14,17234.53,21222.4,22454.02,11505.62,72416.57
2259,1096,15,17234.53,21222.4,22454.02,11505.62,72416.57
2260,1097,16,19260.4,21231.63,26863.42,11130.91,78486.36
2261,1097,17,19260.4,21231.63,26863.42,11130.91,78486.36
2262,1097,18,19260.4,21231.63,26863.42,11130.91,78486.36
2263,1098,19,16664.21,28999.19,24492.69,11582.61,81738.7
2264,1098,20,16664.21,28999.19,24492.69,11582.61,81738.7
2265,1099,21,17130.47,61218.31,22687.42,10751.37,111787.57
2266,1100,22,15814.91,19393.89,21594.43,13195.73,69998.96
2267,1100,23,15814.91,19393.89,21594.43,13195.73,69998.96
2268,1100,24,15814.91,19393.89,21594.43,13195.73,69998.96
2269,1101,25,17496.9,58966.94,19683.6,11537.03,107684.47
2270,1102,26,16933.39,29019.96,21206.25,13218.92,80378.52
2271,1102,27,16933.39,29019.96,21206.25,13218.92,80378.52
2272,1103,28,18864.11,31897.54,22782.31,11784.99,85328.95
2273,1103,29,18864.11,31897.54,22782.31,11784.99,85328.95
2274,1104,30,15962.87,29378.78,22099.86,10394.64,77836.15
2275,1104,31,15962.87,29378.78,22099.86,10394.64,77836.15
2276,1105,32,17174.76,61056.43,22580.42,13328.73,114140.34
2277,1106,33,20947.91,20110.68,25202.7,11660.2,77921.49
2278,1106,34,20947.91,20110.68,25202.7,11660.2,77921.49
2279,1106,35,20947.91,20110.68,25202.7,11660.2,77921.49
2280,1107,36,17714.37,21260.57,20276.74,11317.0,70568.68
2281,1107,37,17714.37,21260.57,20276.74,11317.0,70568.68
2282,1107,38,17714.37,21260.57,20276.74,11317.0,70568.68
2283,1108,39,19275.86,21509.04,21499.91,11266.45,73551.26
2284,1108,40,19275.86,21509.04,21499.91,11266.45,73551.26
2285,1108,41,19275.86,21509.04,21499.91,11266.45,73551.26
2286,1109,42,18161.57,22211.3,22670.93,11851.21,74895.01
2287,1109,43,18161.57,22211.3,22670.93,11851.21,74895.01
2288,1109,44,18161.57,22211.3,22670.93,11851.21,74895.01
2289,1110,45,14026.56,63434.06,19762.31,9442.77,106665.7
2290,1111,46,14554.85,27903.49,18401.41,10293.55,71153.3
2291,1111,47,14554.85,27903.49,18401.41,10293.55,71153.3
2292,1112,48,15515.01,21116.05,23572.71,13733.64,73937.41
2293,1112,49,15515.01,21116.05,23572.71,13733.64,73937.41
2294,1112,50,15515.01,21116.05,23572.71,13733.64,73937.41
2295,1113,51,15837.18,29332.25,21748.12,9775.39,76692.94
2296,1113,52,15837.18,29332.25,21748.12,9775.39,76692.94
2297,1114,53,17119.88,19557.1,21645.7,9469.68,67792.36
2298,1114,54,17119.88,19557.1,21645.7,9469.68,67792.36
2299,1114,55,17119.88,19557.1,21645.7,9469.68,67792.36
2300,1115,56,16393.87,19422.17,22207.01,10127.07,68150.12
2301,1115,57,16393.87,19422.17,22207.01,10127.07,68150.12
2302,1115,58,16393.87,19422.17,22207.01,10127.07,68150.12
2303,1116,59,16908.27,31588.49,23010.01,11110.84,82617.61
2304,1116,60,16908.27,31588.49,23010.01,11110.84,82617.61
2305,1117,61,15123.56,61624.94,22685.2,11725.26,111158.96
2306,1118,62,15210.09,63105.92,21498.1,9477.97,109292.08
2307,1119,63,16705.78,58255.28,22489.48,10839.83,108290.37
2308,1120,64,16717.26,31404.93,19795.04,10144.82,78062.05
2309,1120,65,16717.26,31404.93,19795.04,10144.82,78062.05
2310,1121,66,15834.01,64163.4,24008.0,10669.19,114674.6
2311,1122,67,16436.96,19796.11,22262.14,11251.04,69746.25
2312,1122,68,16436.96,19796.11,22262.14,11251.04,69746.25
2313,1122,69,16436.96,19796.11,22262.14,11251.04,69746.25
2314,1123,70,15204.35,30021.85,21065.9,10826.29,77118.39
2315,1123,71,15204.35,30021.85,21065.9,10826.29,77118.39
2316,1124,72,17637.79,31450.35,23687.49,12306.72,85082.35
2317,1124,73,17637.79,31450.35,23687.49,12306.72,85082.35
2318,1125,74,17699.8,19920.23,20797.38,11561.95,69979.36
2319,1125,75,17699.8,19920.23,20797.38,11561.95,69979.36
2320,1125,76,17699.8,19920.23,20797.38,11561.95,69979.36
2321,1126,77,17515.23,20412.17,22713.85,11517.22,72158.47
2322,1126,78,17515.23,20412.17,22713.85,11517.22,72158.47
2323,1126,79,17515.23,20412.17,22713.85,11517.22,72158.47
2324,1127,80,15838.78,30260.74,21794.24,10062.61,77956.37
2325,1127,81,15838.78,30260.74,21794.24,10062.61,77956.37
2326,1128,82,17604.97,64921.92,24604.24,11837.27,118968.4
2327,1129,83,18482.56,31614.49,21966.22,9999.95,82063.22
2328,1129,84,18482.56,31614.49,21966.22,9999.95,82063.22
2329,1130,85,16916.8,63831.72,23614.14,9074.86,113437.52
2330,1131,86,16575.68,19439.65,20972.7,11090.11,68078.14
2331,1131,87,16575.68,19439.65,20972.7,11090.11,68078.14
2332,1131,88,16575.68,19439.65,20972.7,11090.11,68078.14
2333,1132,89,16392.93,63354.41,21778.52,10886.65,112412.51
2334,1133,90,15987.33,30975.78,21940.59,11067.3,79971.0
2335,1133,91,15987.33,30975.78,21940.59,11067.3,79971.0
2336,1134,92,18378.62,19721.18,19042.3,11407.28,68549.38
2337,1134,93,18378.62,19721.18,19042.3,11407.28,68549.38
2338,1134,94,18378.62,19721.18,19042.3,11407.28,68549.38
2339,1135,95,16189.06,20408.7,20501.23,11431.22,68530.21
2340,1135,96,16189.06,20408.7,20501.23,11431.22,68530.21
2341,1135,97,16189.06,20408.7,20501.23,11431.22,68530.21
2342,1136,98,14421.4,19138.94,23610.34,11230.05,68400.73
2343,1136,99,14421.4,19138.94,23610.34,11230.05,68400.73
2344,1136,100,14421.4,19138.94,23610.34,11230.05,68400.73
2345,1137,101,16386.5,29566.46,20401.33,10243.51,76597.8
2346,1137,102,16386.5,29566.46,20401.33,10243.51,76597.8
2347,1138,103,17402.36,63307.09,21412.77,11561.73,113683.95
2348,1139,104,15301.31,19226.78,19884.75,9031.61,63444.45
2349,1139,105,15301.31,19226.78,19884.75,9031.61,63444.45
2350,1139,106,15301.31,19226.78,19884.75,9031.61,63444.45
2351,1140,107,17796.71,18885.97,22147.4,9876.52,68706.6
2352,1140,108,17796.71,18885.97,22147.4,9876.52,68706.6
2353,1140,109,17796.71,18885.97,22147.4,9876.52,68706.6
2354,1141,110,16889.91,64338.4,22737.52,12432.41,116398.24
2355,1142,111,17952.4,31717.1,23421.87,10168.12,83259.49
2356,1142,112,17952.4,31717.1,23421.87,10168.12,83259.49
2357,1143,113,15182.22,19556.69,25674.65,12304.88,72718.44
2358,1143,114,15182.22,19556.69,25674.65,12304.88,72718.44
2359,1143,115,15182.22,19556.69,25674.65,12304.88,72718.44
2360,1144,116,15978.17,29131.15,23081.03,11792.12,79982.47
2361,1144,117,15978.17,29131.15,23081.03,11792.12,79982.47
2362,1145,118,14897.37,31858.63,20569.35,11977.61,79302.96
2363,1145,119,14897.37,31858.63,20569.35,11977.61,79302.96
2364,1146,120,16340.96,62590.15,22276.16,11176.86,112384.13
2365,1147,121,17597.23,20947.88,25393.4,10507.0,74445.51
2366,1147,122,17597.23,20947.88,25393.4,10507.0,74445.51
2367,1147,123,17597.23,20947.88,25393.4,10507.0,74445.51
2368,1148,124,16924.41,64335.1,23101.6,12313.25,116674.36
2369,1149,125,18835.75,61638.58,23285.7,12265.6,116025.63
2370,1150,126,17623.89,20918.34,22563.22,12657.56,73763.01
2371,1150,127,17623.89,20918.34,22563.22,12657.56,73763.01
2372,1150,128,17623.89,20918.34,22563.22,12657.56,73763.01
2373,1151,129,16800.89,32831.0,22059.6,11315.75,83007.24
2374,1151,130,16800.89,32831.0,22059.6,11315.75,83007.24
2375,1152,131,15281.03,30242.07,23372.15,10040.41,78935.66
2376,1152,132,15281.03,30242.07,23372.15,10040.41,78935.66
2377,1153,1,19243.13,21037.74,22259.15,11546.48,74086.5
2378,1153,2,19243.13,21037.74,22259.15,11546.48,74086.5
2379,1153,3,19243.13,21037.74,22259.15,11546.48,74086.5
2380,1154,4,17159.78,59975.27,19466.13,11583.39,108184.57
2381,1155,5,17524.92,64148.04,21967.22,11634.25,115274.43
2382,1156,6,18799.89,20691.95,21470.89,12322.86,73285.59
2383,1156,7,18799.89,20691.95,21470.89,12322.86,73285.59
2384,1156,8,18799.89,20691.95,21470.89,12322.86,73285.59
2385,1157,9,17724.3,33478.62,22346.04,11067.79,84616.75
2386,1157,10,17724.3,33478.62,22346.04,11067.79,84616.75
2387,1158,11,16451.69,65076.75,26335.18,12052.16,119915.78
2388,1159,12,16036.36,60924.08,20225.87,12493.74,109680.05
2389,1160,13,17234.53,21222.4,22454.02,11505.62,72416.57
2390,1160,14,17234.53,21222.4,22454.02,11505.62,72416.57
2391,1160,15,17234.53,21222.4,22454.02,11505.62,72416.57
2392,1161,16,19260.4,21231.63,26863.42,11130.91,78486.36
2393,1161,17,19260.4,21231.63,26863.42,11130.91,78486.36
2394,1161,18,19260.4,21231.63,26863.42,11130.91,78486.36
2395,1162,19,16664.21,28999.19,24492.69,11582.61,81738.7
2396,1162,20,16664.21,28999.19,24492.69,11582.61,81738.7
2397,1163,21,17130.47,61218.31,22687.42,10751.37,111787.57
2398,1164,22,15814.91,19393.89,21594.43,13195.73,69998.96
2399,1164,23,15814.91,19393.89,21594.43,13195.73,69998.96
2400,1164,24,15814.91,19393.89,21594.43,13195.73,69998.96
2401,1165,25,17496.9,58966.94,19683.6,11537.03,107684.47
2402,1166,26,16933.39,29019.96,21206.25,13218.92,80378.52
2403,1166,27,16933.39,29019.96,21206.25,13218.92,80378.52
2404,1167,28,18864.11,31897.54,22782.31,11784.99,85328.95
2405,1167,29,18864.11,31897.54,22782.31,11784.99,85328.95
2406,1168,30,15962.87,29378.78,22099.86,10394.64,77836.15
2407,1168,31,15962.87,29378.78,22099.86,10394.64,77836.15
2408,1169,32,17174.76,61056.43,22580.42,13328.73,114140.34
2409,1170,33,20947.91,20110.68,25202.7,11660.2,77921.49
2410,1170,34,20947.91,20110.68,25202.7,11660.2,77921.49
2411,1170,35,20947.91,20110.68,25202.7,11660.2,77921.49
2412,1171,36,17714.37,21260.57,20276.74,11317.0,70568.68
2413,1171,37,17714.37,21260.57,20276.74,11317.0,70568.68
2414,1171,38,17714.37,21260.57,20276.74,11317.0,70568.68
2415,1172,39,19275.86,21509.04,21499.91,11266.45,73551.26
2416,1172,40,19275.86,21509.04,21499.91,11266.45,73551.26
2417,1172,41,19275.86,21509.04,21499.91,11266.45,73551.26
2418,1173,42,18161.57,22211.3,22670.93,11851.21,74895.01
2419,1173,43,18161.57,22211.3,22670.93,11851.21,74895.01
2420,1173,44,18161.57,22211.3,22670.93,11851.21,74895.01
2421,1174,45,14026.56,63434.06,19762.31,9442.77,106665.7
2422,1175,46,14554.85,27903.49,18401.41,10293.55,71153.3
2423,1175,47,14554.85,27903.49,18401.41,10293.55,71153.3
2424,1176,48,15515.01,21116.05,23572.71,13733.64,73937.41
2425,1176,49,15515.01,21116.05,23572.71,13733.64,73937.41
2426,1176,50,15515.01,21116.05,23572.71,13733.64,73937.41
2427,1177,51,15837.18,29332.25,21748.12,9775.39,76692.94
2428,1177,52,15837.18,29332.25,21748.12,9775.39,76692.94
2429,1178,53,17119.88,19557.1,21645.7,9469.68,67792.36
2430,1178,54,17119.88,19557.1,21645.7,9469.68,67792.36
2431,1178,55,17119.88,19557.1,21645.7,9469.68,67792.36
2432,1179,56,16393.87,19422.17,22207.01,10127.07,68150.12
2433,1179,57,16393.87,19422.17,22207.01,10127.07,68150.12
2434,1179,58,16393.87,19422.17,22207.01,10127.07,68150.12
2435,1180,59,16908.27,31588.49,23010.01,11110.84,82617.61
2436,1180,60,16908.27,31588.49,23010.01,11110.84,82617.61
2437,1181,61,15123.56,61624.94,22685.2,11725.26,111158.96
2438,1182,62,15210.09,63105.92,21498.1,9477.97,109292.08
2439,1183,63,16705.78,58255.28,22489.48,10839.83,108290.37
2440,1184,64,16717.26,31404.93,19795.04,10144.82,78062.05
2441,1184,65,16717.26,31404.93,19795.04,10144.82,78062.05
2442,1185,66,15834.01,64163.4,24008.0,10669.19,114674.6
2443,1186,67,16436.96,19796.11,22262.14,11251.04,69746.25
2444,1186,68,16436.96,19796.11,22262.14,11251.04,69746.25
2445,1186,69,16436.96,19796.11,22262.14,11251.04,69746.25
2446,1187,70,15204.35,30021.85,21065.9,10826.29,77118.39
2447,1187,71,15204.35,30021.85,21065.9,10826.29,77118.39
2448,1188,72,17637.79,31450.35,23687.49,12306.72,85082.35
2449,1188,73,17637.79,31450.35,23687.49,12306.72,85082.35
2450,1189,74,17699.8,19920.23,20797.38,11561.95,69979.36
2451,1189,75,17699.8,19920.23,20797.38,11561.95,69979.36
2452,1189,76,17699.8,19920.23,20797.38,11561.95,69979.36
2453,1190,77,17515.23,20412.17,22713.85,11517.22,72158.47
2454,1190,78,17515.23,20412.17,22713.85,11517.22,72158.47
2455,1190,79,17515.23,20412.17,22713.85,11517.22,72158.47
2456,1191,80,15838.78,30260.74,21794.24,10062.61,77956.37
2457,1191,81,15838.78,30260.74,21794.24,10062.61,77956.37
2458,1192,82,17604.97,64921.92,24604.24,11837.27,118968.4
2459,1193,83,18482.56,31614.49,21966.22,9999.95,82063.22
2460,1193,84,18482.56,31614.49,21966.22,9999.95,82063.22
2461,1194,85,16916.8,63831.72,23614.14,9074.86,113437.52
2462,1195,86,16575.68,19439.65,20972.7,11090.11,68078.14
2463,1195,87,16575.68,19439.65,20972.7,11090.11,68078.14
2464,1195,88,16575.68,19439.65,20972.7,11090.11,68078.14
2465,1196,89,16392.93,63354.41,21778.52,10886.65,112412.51
2466,1197,90,15987.33,30975.78,21940.59,11067.3,79971.0
2467,1197,91,15987.33,30975.78,21940.59,11067.3,79971.0
2468,1198,92,18378.62,19721.18,19042.3,11407.28,68549.38
2469,1198,93,18378.62,19721.18,19042.3,11407.28,68549.38
2470,1198,94,18378.62,19721.18,19042.3,11407.28,68549.38
2471,1199,95,16189.06,20408.7,20501.23,11431.22,68530.21
2472,1199,96,16189.06,20408.7,20501.23,11431.22,68530.21
2473,1199,97,16189.06,20408.7,20501.23,11431.22,68530.21
2474,1200,98,14421.4,19138.94,23610.34,11230.05,68400.73
2475,1200,99,14421.4,19138.94,23610.34,11230.05,68400.73
2476,1200,100,14421.4,19138.94,23610.34,11230.05,68400.73
2477,1201,101,16386.5,29566.46,20401.33,10243.51,76597.8
2478,1201,102,16386.5,29566.46,20401.33,10243.51,76597.8
2479,1202,103,17402.36,63307.09,21412.77,11561.73,113683.95
2480,1203,104,15301.31,19226.78,19884.75,9031.61,63444.45
2481,1203,105,15301.31,19226.78,19884.75,9031.61,63444.45
2482,1203,106,15301.31,19226.78,19884.75,9031.61,63444.45
2483,1204,107,17796.71,18885.97,22147.4,9876.52,68706.6
