id,restaurant_id,user_id,expense_date,expense_category,amount,payment_method,description,status,created_at,updated_at
4168,50,1663,2025-01-12,Cleaning,314.35,Cash,Cleaning Expense,Approved,2025-01-12,2025-01-12
4169,50,1654,2025-01-12,Miscellaneous,50.54,UPI,Miscellaneous Expense,Approved,2025-01-12,2025-01-12
4170,51,1719,2025-01-12,Water,393.02,Card,Water Expense,Approved,2025-01-12,2025-01-12
4171,51,1688,2025-01-12,Miscellaneous,391.39,Card,Miscellaneous Expense,Approved,2025-01-12,2025-01-12
4172,51,1723,2025-01-12,Water,111.8,UPI,Water Expense,Approved,2025-01-12,2025-01-12
4173,51,1725,2025-01-12,Electricity,864.04,Cash,Electricity Expense,Approved,2025-01-12,2025-01-12
4174,51,1718,2025-01-12,Maintenance,1764.61,UPI,Maintenance Expense,Approved,2025-01-12,2025-01-12
4175,51,1690,2025-01-12,Maintenance,1205.74,UPI,Maintenance Expense,Approved,2025-01-12,2025-01-12
4176,51,1696,2025-01-12,Water,438.91,Card,Water Expense,Approved,2025-01-12,2025-01-12
4177,51,1698,2025-01-12,Electricity,829.03,Card,Electricity Expense,Approved,2025-01-12,2025-01-12
4178,52,1753,2025-01-12,Maintenance,2649.29,UPI,Maintenance Expense,Approved,2025-01-12,2025-01-12
4179,52,1758,2025-01-12,Electricity,613.76,UPI,Electricity Expense,Approved,2025-01-12,2025-01-12
4180,52,1727,2025-01-12,Gas,494.63,Cash,Gas Expense,Approved,2025-01-12,2025-01-12
4181,52,1758,2025-01-12,Cleaning,253.28,Cash,Cleaning Expense,Approved,2025-01-12,2025-01-12
4182,52,1737,2025-01-12,Marketing,663.98,Cash,Marketing Expense,Approved,2025-01-12,2025-01-12
4183,52,1744,2025-01-12,Marketing,306.46,Bank Transfer,Marketing Expense,Approved,2025-01-12,2025-01-12
4184,52,1754,2025-01-12,Electricity,586.47,Cash,Electricity Expense,Approved,2025-01-12,2025-01-12
4185,52,1754,2025-01-12,Rent,4614.88,Bank Transfer,Rent Expense,Approved,2025-01-12,2025-01-12
4186,53,1790,2025-01-12,Miscellaneous,290.42,Cash,Miscellaneous Expense,Approved,2025-01-12,2025-01-12
4187,53,1783,2025-01-12,Water,175.39,UPI,Water Expense,Approved,2025-01-12,2025-01-12
4188,53,1785,2025-01-12,Water,314.09,Bank Transfer,Water Expense,Approved,2025-01-12,2025-01-12
4189,54,1796,2025-01-12,Water,339.89,Card,Water Expense,Approved,2025-01-12,2025-01-12
4190,54,1820,2025-01-12,Internet,226.59,Card,Internet Expense,Approved,2025-01-12,2025-01-12
4191,54,1817,2025-01-12,Marketing,467.93,UPI,Marketing Expense,Approved,2025-01-12,2025-01-12
4192,55,1862,2025-01-12,Miscellaneous,38.61,Cash,Miscellaneous Expense,Approved,2025-01-12,2025-01-12
4193,55,1851,2025-01-12,Ingredients,4707.65,Cash,Ingredients Expense,Approved,2025-01-12,2025-01-12
4194,55,1846,2025-01-12,Cleaning,357.36,Card,Cleaning Expense,Approved,2025-01-12,2025-01-12
4195,56,1886,2025-01-12,Internet,98.29,Card,Internet Expense,Approved,2025-01-12,2025-01-12
4196,56,1891,2025-01-12,Miscellaneous,461.6,UPI,Miscellaneous Expense,Approved,2025-01-12,2025-01-12
4197,56,1898,2025-01-12,Marketing,1697.19,UPI,Marketing Expense,Approved,2025-01-12,2025-01-12
4198,57,1927,2025-01-12,Marketing,317.83,Card,Marketing Expense,Approved,2025-01-12,2025-01-12
4199,57,1915,2025-01-12,Cleaning,113.62,UPI,Cleaning Expense,Approved,2025-01-12,2025-01-12
4200,57,1908,2025-01-12,Gas,1232.27,Cash,Gas Expense,Approved,2025-01-12,2025-01-12
4201,58,1941,2025-01-12,Rent,9332.88,UPI,Rent Expense,Approved,2025-01-12,2025-01-12
4202,58,1945,2025-01-12,Miscellaneous,67.41,Cash,Miscellaneous Expense,Approved,2025-01-12,2025-01-12
4203,58,1949,2025-01-12,Cleaning,460.34,UPI,Cleaning Expense,Approved,2025-01-12,2025-01-12
4204,58,1940,2025-01-12,Marketing,1357.76,Bank Transfer,Marketing Expense,Approved,2025-01-12,2025-01-12
4205,58,1950,2025-01-12,Cleaning,110.96,Card,Cleaning Expense,Approved,2025-01-12,2025-01-12
4206,59,1986,2025-01-12,Maintenance,1272.29,UPI,Maintenance Expense,Approved,2025-01-12,2025-01-12
4207,59,1982,2025-01-12,Electricity,1133.79,UPI,Electricity Expense,Approved,2025-01-12,2025-01-12
4208,59,1984,2025-01-12,Electricity,846.57,UPI,Electricity Expense,Approved,2025-01-12,2025-01-12
4209,59,1991,2025-01-12,Miscellaneous,206.63,UPI,Miscellaneous Expense,Approved,2025-01-12,2025-01-12
4210,59,2004,2025-01-12,Ingredients,3968.79,Cash,Ingredients Expense,Approved,2025-01-12,2025-01-12
4211,60,2037,2025-01-12,Rent,3504.63,Cash,Rent Expense,Approved,2025-01-12,2025-01-12
4212,60,2028,2025-01-12,Ingredients,4514.42,Card,Ingredients Expense,Approved,2025-01-12,2025-01-12
4213,60,2016,2025-01-12,Cleaning,382.67,Cash,Cleaning Expense,Approved,2025-01-12,2025-01-12
4214,60,2031,2025-01-12,Rent,9734.15,UPI,Rent Expense,Approved,2025-01-12,2025-01-12
4215,60,2016,2025-01-12,Gas,657.3,Cash,Gas Expense,Approved,2025-01-12,2025-01-12
4216,60,2015,2025-01-12,Maintenance,2241.77,Card,Maintenance Expense,Approved,2025-01-12,2025-01-12
4217,60,2021,2025-01-12,Marketing,867.48,Cash,Marketing Expense,Approved,2025-01-12,2025-01-12
4218,61,2049,2025-01-12,Electricity,1077.3,Card,Electricity Expense,Approved,2025-01-12,2025-01-12
4219,61,2050,2025-01-12,Gas,1126.13,Cash,Gas Expense,Approved,2025-01-12,2025-01-12
4220,61,2051,2025-01-12,Gas,843.86,Cash,Gas Expense,Approved,2025-01-12,2025-01-12
4221,61,2080,2025-01-12,Rent,9376.69,Card,Rent Expense,Approved,2025-01-12,2025-01-12
4222,62,2116,2025-01-12,Electricity,1871.33,Cash,Electricity Expense,Approved,2025-01-12,2025-01-12
4223,62,2085,2025-01-12,Gas,1057.47,Bank Transfer,Gas Expense,Approved,2025-01-12,2025-01-12
4224,62,2090,2025-01-12,Water,494.83,Card,Water Expense,Approved,2025-01-12,2025-01-12
4225,62,2113,2025-01-12,Cleaning,462.91,UPI,Cleaning Expense,Approved,2025-01-12,2025-01-12
4226,62,2106,2025-01-12,Rent,3247.43,Card,Rent Expense,Approved,2025-01-12,2025-01-12
4227,62,2114,2025-01-12,Miscellaneous,340.9,UPI,Miscellaneous Expense,Approved,2025-01-12,2025-01-12
4228,62,2092,2025-01-12,Miscellaneous,360.88,Bank Transfer,Miscellaneous Expense,Approved,2025-01-12,2025-01-12
4229,62,2107,2025-01-12,Gas,1422.35,Bank Transfer,Gas Expense,Approved,2025-01-12,2025-01-12
4230,63,2128,2025-01-12,Rent,5327.1,UPI,Rent Expense,Approved,2025-01-12,2025-01-12
4231,63,2149,2025-01-12,Maintenance,906.45,Card,Maintenance Expense,Approved,2025-01-12,2025-01-12
4232,63,2140,2025-01-12,Internet,113.36,Cash,Internet Expense,Approved,2025-01-12,2025-01-12
4233,63,2129,2025-01-12,Maintenance,221.22,UPI,Maintenance Expense,Approved,2025-01-12,2025-01-12
4234,63,2136,2025-01-12,Water,365.19,Card,Water Expense,Approved,2025-01-12,2025-01-12
4235,63,2128,2025-01-12,Electricity,1383.91,Cash,Electricity Expense,Approved,2025-01-12,2025-01-12
4236,64,2174,2025-01-12,Internet,66.63,Bank Transfer,Internet Expense,Approved,2025-01-12,2025-01-12
4237,64,2161,2025-01-12,Water,477.4,Bank Transfer,Water Expense,Approved,2025-01-12,2025-01-12
4238,64,2169,2025-01-12,Maintenance,925.94,Bank Transfer,Maintenance Expense,Approved,2025-01-12,2025-01-12
4239,64,2156,2025-01-12,Ingredients,4349.79,Bank Transfer,Ingredients Expense,Approved,2025-01-12,2025-01-12
4240,1,21,2025-01-13,Electricity,971.34,Card,Electricity Expense,Approved,2025-01-13,2025-01-13
4241,1,11,2025-01-13,Electricity,1243.07,UPI,Electricity Expense,Approved,2025-01-13,2025-01-13
4242,1,27,2025-01-13,Gas,365.25,Cash,Gas Expense,Approved,2025-01-13,2025-01-13
4243,2,29,2025-01-13,Internet,77.34,Card,Internet Expense,Approved,2025-01-13,2025-01-13
4244,2,36,2025-01-13,Rent,8664.76,Card,Rent Expense,Approved,2025-01-13,2025-01-13
4245,2,46,2025-01-13,Electricity,1596.32,Cash,Electricity Expense,Approved,2025-01-13,2025-01-13
4246,2,54,2025-01-13,Gas,766.73,Bank Transfer,Gas Expense,Approved,2025-01-13,2025-01-13
4247,2,65,2025-01-13,Internet,234.59,UPI,Internet Expense,Approved,2025-01-13,2025-01-13
4248,2,51,2025-01-13,Miscellaneous,389.18,Card,Miscellaneous Expense,Approved,2025-01-13,2025-01-13
4249,3,76,2025-01-13,Cleaning,69.69,Cash,Cleaning Expense,Approved,2025-01-13,2025-01-13
4250,3,71,2025-01-13,Water,236.54,Bank Transfer,Water Expense,Approved,2025-01-13,2025-01-13
4251,3,79,2025-01-13,Water,240.05,Card,Water Expense,Approved,2025-01-13,2025-01-13
4252,3,71,2025-01-13,Rent,5130.49,Card,Rent Expense,Approved,2025-01-13,2025-01-13
4253,4,125,2025-01-13,Marketing,314.57,Card,Marketing Expense,Approved,2025-01-13,2025-01-13
4254,4,122,2025-01-13,Gas,636.66,UPI,Gas Expense,Approved,2025-01-13,2025-01-13
4255,4,113,2025-01-13,Rent,8970.7,Cash,Rent Expense,Approved,2025-01-13,2025-01-13
4256,4,117,2025-01-13,Gas,982.16,Bank Transfer,Gas Expense,Approved,2025-01-13,2025-01-13
4257,4,103,2025-01-13,Marketing,489.98,Bank Transfer,Marketing Expense,Approved,2025-01-13,2025-01-13
4258,5,162,2025-01-13,Electricity,1464.1,UPI,Electricity Expense,Approved,2025-01-13,2025-01-13
4259,5,139,2025-01-13,Marketing,1161.69,Card,Marketing Expense,Approved,2025-01-13,2025-01-13
4260,5,164,2025-01-13,Cleaning,216.67,Card,Cleaning Expense,Approved,2025-01-13,2025-01-13
4261,6,184,2025-01-13,Gas,207.67,Cash,Gas Expense,Approved,2025-01-13,2025-01-13
4262,6,180,2025-01-13,Miscellaneous,48.04,UPI,Miscellaneous Expense,Approved,2025-01-13,2025-01-13
4263,6,194,2025-01-13,Miscellaneous,77.43,Card,Miscellaneous Expense,Approved,2025-01-13,2025-01-13
4264,7,241,2025-01-13,Rent,6509.11,Cash,Rent Expense,Approved,2025-01-13,2025-01-13
4265,7,217,2025-01-13,Rent,7190.9,UPI,Rent Expense,Approved,2025-01-13,2025-01-13
4266,7,235,2025-01-13,Miscellaneous,329.5,Bank Transfer,Miscellaneous Expense,Approved,2025-01-13,2025-01-13
4267,7,232,2025-01-13,Miscellaneous,205.65,Card,Miscellaneous Expense,Approved,2025-01-13,2025-01-13
4268,7,226,2025-01-13,Internet,203.15,Bank Transfer,Internet Expense,Approved,2025-01-13,2025-01-13
4269,7,233,2025-01-13,Internet,169.78,Card,Internet Expense,Approved,2025-01-13,2025-01-13
4270,7,212,2025-01-13,Internet,184.11,Bank Transfer,Internet Expense,Approved,2025-01-13,2025-01-13
4271,7,233,2025-01-13,Gas,387.73,Card,Gas Expense,Approved,2025-01-13,2025-01-13
4272,8,250,2025-01-13,Ingredients,4468.72,Bank Transfer,Ingredients Expense,Approved,2025-01-13,2025-01-13
4273,8,269,2025-01-13,Rent,5453.89,Bank Transfer,Rent Expense,Approved,2025-01-13,2025-01-13
4274,8,262,2025-01-13,Water,117.02,UPI,Water Expense,Approved,2025-01-13,2025-01-13
4275,8,251,2025-01-13,Marketing,1733.03,UPI,Marketing Expense,Approved,2025-01-13,2025-01-13
4276,8,271,2025-01-13,Water,436.05,Bank Transfer,Water Expense,Approved,2025-01-13,2025-01-13
4277,8,260,2025-01-13,Gas,1424.45,UPI,Gas Expense,Approved,2025-01-13,2025-01-13
4278,9,295,2025-01-13,Internet,233.36,UPI,Internet Expense,Approved,2025-01-13,2025-01-13
4279,9,289,2025-01-13,Maintenance,1444.2,Bank Transfer,Maintenance Expense,Approved,2025-01-13,2025-01-13
4280,9,281,2025-01-13,Cleaning,349.42,Card,Cleaning Expense,Approved,2025-01-13,2025-01-13
4281,9,289,2025-01-13,Marketing,570.65,Card,Marketing Expense,Approved,2025-01-13,2025-01-13
4282,9,300,2025-01-13,Gas,938.9,Bank Transfer,Gas Expense,Approved,2025-01-13,2025-01-13
4283,9,310,2025-01-13,Internet,187.05,UPI,Internet Expense,Approved,2025-01-13,2025-01-13
4284,10,319,2025-01-13,Ingredients,1460.81,Card,Ingredients Expense,Approved,2025-01-13,2025-01-13
4285,10,336,2025-01-13,Internet,77.16,UPI,Internet Expense,Approved,2025-01-13,2025-01-13
4286,10,348,2025-01-13,Ingredients,4571.04,UPI,Ingredients Expense,Approved,2025-01-13,2025-01-13
4287,10,346,2025-01-13,Rent,3595.28,Bank Transfer,Rent Expense,Approved,2025-01-13,2025-01-13
4288,10,328,2025-01-13,Marketing,1801.86,UPI,Marketing Expense,Approved,2025-01-13,2025-01-13
4289,11,392,2025-01-13,Maintenance,622.91,UPI,Maintenance Expense,Approved,2025-01-13,2025-01-13
4290,11,361,2025-01-13,Rent,7551.76,UPI,Rent Expense,Approved,2025-01-13,2025-01-13
4291,11,377,2025-01-13,Miscellaneous,340.16,Bank Transfer,Miscellaneous Expense,Approved,2025-01-13,2025-01-13
4292,11,387,2025-01-13,Miscellaneous,389.24,UPI,Miscellaneous Expense,Approved,2025-01-13,2025-01-13
4293,11,364,2025-01-13,Miscellaneous,395.29,Card,Miscellaneous Expense,Approved,2025-01-13,2025-01-13
4294,11,390,2025-01-13,Water,264.52,UPI,Water Expense,Approved,2025-01-13,2025-01-13
4295,11,373,2025-01-13,Gas,1328.44,Card,Gas Expense,Approved,2025-01-13,2025-01-13
4296,12,415,2025-01-13,Cleaning,324.66,Cash,Cleaning Expense,Approved,2025-01-13,2025-01-13
4297,12,421,2025-01-13,Electricity,1637.84,Cash,Electricity Expense,Approved,2025-01-13,2025-01-13
4298,12,418,2025-01-13,Rent,2069.35,Cash,Rent Expense,Approved,2025-01-13,2025-01-13
4299,12,398,2025-01-13,Cleaning,433.67,Bank Transfer,Cleaning Expense,Approved,2025-01-13,2025-01-13
4300,12,418,2025-01-13,Cleaning,141.35,Card,Cleaning Expense,Approved,2025-01-13,2025-01-13
4301,12,409,2025-01-13,Gas,599.83,Cash,Gas Expense,Approved,2025-01-13,2025-01-13
4302,13,426,2025-01-13,Miscellaneous,456.44,UPI,Miscellaneous Expense,Approved,2025-01-13,2025-01-13
4303,13,433,2025-01-13,Internet,134.66,Card,Internet Expense,Approved,2025-01-13,2025-01-13
4304,13,448,2025-01-13,Ingredients,1864.58,Card,Ingredients Expense,Approved,2025-01-13,2025-01-13
4305,13,449,2025-01-13,Water,165.3,Cash,Water Expense,Approved,2025-01-13,2025-01-13
4306,13,436,2025-01-13,Marketing,1838.42,UPI,Marketing Expense,Approved,2025-01-13,2025-01-13
4307,14,455,2025-01-13,Marketing,1194.18,UPI,Marketing Expense,Approved,2025-01-13,2025-01-13
4308,14,485,2025-01-13,Ingredients,3604.84,Card,Ingredients Expense,Approved,2025-01-13,2025-01-13
4309,14,477,2025-01-13,Electricity,1428.58,Card,Electricity Expense,Approved,2025-01-13,2025-01-13
4310,14,477,2025-01-13,Internet,74.27,Cash,Internet Expense,Approved,2025-01-13,2025-01-13
4311,15,491,2025-01-13,Maintenance,1471.16,UPI,Maintenance Expense,Approved,2025-01-13,2025-01-13
4312,15,511,2025-01-13,Water,406.86,Bank Transfer,Water Expense,Approved,2025-01-13,2025-01-13
4313,15,509,2025-01-13,Internet,196.22,Card,Internet Expense,Approved,2025-01-13,2025-01-13
4314,15,491,2025-01-13,Internet,273.5,UPI,Internet Expense,Approved,2025-01-13,2025-01-13
4315,16,538,2025-01-13,Miscellaneous,185.04,Bank Transfer,Miscellaneous Expense,Approved,2025-01-13,2025-01-13
4316,16,538,2025-01-13,Electricity,1807.03,Cash,Electricity Expense,Approved,2025-01-13,2025-01-13
4317,16,534,2025-01-13,Water,153.98,Bank Transfer,Water Expense,Approved,2025-01-13,2025-01-13
4318,16,546,2025-01-13,Maintenance,2758.62,Cash,Maintenance Expense,Approved,2025-01-13,2025-01-13
4319,16,547,2025-01-13,Gas,1450.05,Bank Transfer,Gas Expense,Approved,2025-01-13,2025-01-13
4320,16,524,2025-01-13,Ingredients,3701.34,Cash,Ingredients Expense,Approved,2025-01-13,2025-01-13
4321,16,541,2025-01-13,Cleaning,321.27,UPI,Cleaning Expense,Approved,2025-01-13,2025-01-13
4322,16,533,2025-01-13,Rent,6974.9,UPI,Rent Expense,Approved,2025-01-13,2025-01-13
4323,17,564,2025-01-13,Cleaning,433.06,Card,Cleaning Expense,Approved,2025-01-13,2025-01-13
4324,17,570,2025-01-13,Marketing,704.44,Cash,Marketing Expense,Approved,2025-01-13,2025-01-13
4325,17,562,2025-01-13,Internet,129.64,Card,Internet Expense,Approved,2025-01-13,2025-01-13
4326,17,558,2025-01-13,Rent,7195.24,Bank Transfer,Rent Expense,Approved,2025-01-13,2025-01-13
4327,18,584,2025-01-13,Internet,299.04,Bank Transfer,Internet Expense,Approved,2025-01-13,2025-01-13
4328,18,591,2025-01-13,Rent,4182.69,UPI,Rent Expense,Approved,2025-01-13,2025-01-13
4329,18,599,2025-01-13,Electricity,865.96,Cash,Electricity Expense,Approved,2025-01-13,2025-01-13
4330,18,584,2025-01-13,Water,448.82,Cash,Water Expense,Approved,2025-01-13,2025-01-13
4331,18,611,2025-01-13,Miscellaneous,29.22,UPI,Miscellaneous Expense,Approved,2025-01-13,2025-01-13
4332,19,631,2025-01-13,Internet,145.0,Cash,Internet Expense,Approved,2025-01-13,2025-01-13
4333,19,629,2025-01-13,Ingredients,3635.85,Bank Transfer,Ingredients Expense,Approved,2025-01-13,2025-01-13
4334,19,625,2025-01-13,Cleaning,411.42,UPI,Cleaning Expense,Approved,2025-01-13,2025-01-13
4335,19,639,2025-01-13,Maintenance,2151.11,Card,Maintenance Expense,Approved,2025-01-13,2025-01-13
4336,20,663,2025-01-13,Ingredients,2985.72,UPI,Ingredients Expense,Approved,2025-01-13,2025-01-13
4337,20,675,2025-01-13,Ingredients,1700.03,UPI,Ingredients Expense,Approved,2025-01-13,2025-01-13
4338,20,668,2025-01-13,Electricity,1669.31,Bank Transfer,Electricity Expense,Approved,2025-01-13,2025-01-13
4339,20,659,2025-01-13,Marketing,1812.47,Cash,Marketing Expense,Approved,2025-01-13,2025-01-13
4340,20,646,2025-01-13,Water,422.49,Cash,Water Expense,Approved,2025-01-13,2025-01-13
4341,21,682,2025-01-13,Electricity,601.08,Cash,Electricity Expense,Approved,2025-01-13,2025-01-13
4342,21,678,2025-01-13,Water,328.76,Card,Water Expense,Approved,2025-01-13,2025-01-13
4343,21,712,2025-01-13,Electricity,1768.27,Cash,Electricity Expense,Approved,2025-01-13,2025-01-13
4344,21,686,2025-01-13,Rent,7892.03,Bank Transfer,Rent Expense,Approved,2025-01-13,2025-01-13
4345,22,750,2025-01-13,Electricity,565.61,UPI,Electricity Expense,Approved,2025-01-13,2025-01-13
4346,22,726,2025-01-13,Cleaning,403.76,Cash,Cleaning Expense,Approved,2025-01-13,2025-01-13
4347,22,750,2025-01-13,Miscellaneous,78.55,Card,Miscellaneous Expense,Approved,2025-01-13,2025-01-13
4348,22,724,2025-01-13,Gas,1393.4,Cash,Gas Expense,Approved,2025-01-13,2025-01-13
4349,22,747,2025-01-13,Water,136.68,Cash,Water Expense,Approved,2025-01-13,2025-01-13
4350,22,746,2025-01-13,Rent,5463.75,Card,Rent Expense,Approved,2025-01-13,2025-01-13
4351,22,724,2025-01-13,Gas,265.0,Cash,Gas Expense,Approved,2025-01-13,2025-01-13
4352,23,771,2025-01-13,Cleaning,331.45,Card,Cleaning Expense,Approved,2025-01-13,2025-01-13
4353,23,787,2025-01-13,Internet,254.39,UPI,Internet Expense,Approved,2025-01-13,2025-01-13
4354,23,764,2025-01-13,Miscellaneous,359.01,UPI,Miscellaneous Expense,Approved,2025-01-13,2025-01-13
4355,23,764,2025-01-13,Ingredients,3792.04,Cash,Ingredients Expense,Approved,2025-01-13,2025-01-13
4356,23,770,2025-01-13,Internet,96.23,Cash,Internet Expense,Approved,2025-01-13,2025-01-13
4357,23,761,2025-01-13,Electricity,598.95,Card,Electricity Expense,Approved,2025-01-13,2025-01-13
4358,24,796,2025-01-13,Water,451.27,Card,Water Expense,Approved,2025-01-13,2025-01-13
4359,24,816,2025-01-13,Electricity,1494.88,Cash,Electricity Expense,Approved,2025-01-13,2025-01-13
4360,24,802,2025-01-13,Gas,443.16,Bank Transfer,Gas Expense,Approved,2025-01-13,2025-01-13
4361,24,806,2025-01-13,Gas,411.15,Bank Transfer,Gas Expense,Approved,2025-01-13,2025-01-13
4362,24,818,2025-01-13,Miscellaneous,217.9,Bank Transfer,Miscellaneous Expense,Approved,2025-01-13,2025-01-13
4363,25,836,2025-01-13,Maintenance,827.75,Bank Transfer,Maintenance Expense,Approved,2025-01-13,2025-01-13
4364,25,849,2025-01-13,Gas,889.72,Bank Transfer,Gas Expense,Approved,2025-01-13,2025-01-13
4365,25,834,2025-01-13,Ingredients,3894.34,Cash,Ingredients Expense,Approved,2025-01-13,2025-01-13
4366,25,837,2025-01-13,Rent,2502.26,Bank Transfer,Rent Expense,Approved,2025-01-13,2025-01-13
4367,26,883,2025-01-13,Rent,6958.76,UPI,Rent Expense,Approved,2025-01-13,2025-01-13
4368,26,884,2025-01-13,Electricity,1445.86,UPI,Electricity Expense,Approved,2025-01-13,2025-01-13
4369,26,863,2025-01-13,Rent,9817.34,Cash,Rent Expense,Approved,2025-01-13,2025-01-13
4370,26,876,2025-01-13,Cleaning,314.66,Bank Transfer,Cleaning Expense,Approved,2025-01-13,2025-01-13
4371,26,863,2025-01-13,Miscellaneous,345.53,Cash,Miscellaneous Expense,Approved,2025-01-13,2025-01-13
4372,26,879,2025-01-13,Miscellaneous,145.97,Bank Transfer,Miscellaneous Expense,Approved,2025-01-13,2025-01-13
4373,26,888,2025-01-13,Internet,139.53,UPI,Internet Expense,Approved,2025-01-13,2025-01-13
4374,26,870,2025-01-13,Cleaning,274.86,UPI,Cleaning Expense,Approved,2025-01-13,2025-01-13
4375,27,900,2025-01-13,Marketing,1998.38,Card,Marketing Expense,Approved,2025-01-13,2025-01-13
4376,27,916,2025-01-13,Gas,963.4,Cash,Gas Expense,Approved,2025-01-13,2025-01-13
4377,27,890,2025-01-13,Cleaning,234.38,UPI,Cleaning Expense,Approved,2025-01-13,2025-01-13
4378,27,918,2025-01-13,Cleaning,465.55,UPI,Cleaning Expense,Approved,2025-01-13,2025-01-13
4379,27,916,2025-01-13,Internet,267.17,UPI,Internet Expense,Approved,2025-01-13,2025-01-13
4380,28,926,2025-01-13,Water,156.83,UPI,Water Expense,Approved,2025-01-13,2025-01-13
4381,28,948,2025-01-13,Maintenance,2853.94,Card,Maintenance Expense,Approved,2025-01-13,2025-01-13
4382,28,937,2025-01-13,Cleaning,221.66,Card,Cleaning Expense,Approved,2025-01-13,2025-01-13
4383,28,942,2025-01-13,Maintenance,1160.56,UPI,Maintenance Expense,Approved,2025-01-13,2025-01-13
4384,28,955,2025-01-13,Water,160.42,Card,Water Expense,Approved,2025-01-13,2025-01-13
4385,28,945,2025-01-13,Gas,323.3,UPI,Gas Expense,Approved,2025-01-13,2025-01-13
4386,29,962,2025-01-13,Water,208.36,Card,Water Expense,Approved,2025-01-13,2025-01-13
4387,29,960,2025-01-13,Rent,5978.58,Card,Rent Expense,Approved,2025-01-13,2025-01-13
4388,29,975,2025-01-13,Ingredients,4234.0,Bank Transfer,Ingredients Expense,Approved,2025-01-13,2025-01-13
4389,29,982,2025-01-13,Gas,446.93,UPI,Gas Expense,Approved,2025-01-13,2025-01-13
4390,29,981,2025-01-13,Maintenance,1361.81,Card,Maintenance Expense,Approved,2025-01-13,2025-01-13
4391,29,957,2025-01-13,Internet,292.27,Cash,Internet Expense,Approved,2025-01-13,2025-01-13
4392,30,990,2025-01-13,Electricity,413.74,Bank Transfer,Electricity Expense,Approved,2025-01-13,2025-01-13
4393,30,1005,2025-01-13,Internet,201.95,Card,Internet Expense,Approved,2025-01-13,2025-01-13
4394,30,998,2025-01-13,Gas,874.39,UPI,Gas Expense,Approved,2025-01-13,2025-01-13
4395,30,996,2025-01-13,Gas,741.25,Cash,Gas Expense,Approved,2025-01-13,2025-01-13
4396,30,1001,2025-01-13,Ingredients,3341.79,Bank Transfer,Ingredients Expense,Approved,2025-01-13,2025-01-13
4397,31,1020,2025-01-13,Ingredients,3578.26,UPI,Ingredients Expense,Approved,2025-01-13,2025-01-13
4398,31,1018,2025-01-13,Miscellaneous,78.49,Card,Miscellaneous Expense,Approved,2025-01-13,2025-01-13
4399,31,1024,2025-01-13,Marketing,707.41,Bank Transfer,Marketing Expense,Approved,2025-01-13,2025-01-13
4400,31,1029,2025-01-13,Water,247.83,UPI,Water Expense,Approved,2025-01-13,2025-01-13
4401,31,1047,2025-01-13,Electricity,330.11,Bank Transfer,Electricity Expense,Approved,2025-01-13,2025-01-13
4402,31,1020,2025-01-13,Maintenance,813.72,Bank Transfer,Maintenance Expense,Approved,2025-01-13,2025-01-13
4403,31,1041,2025-01-13,Gas,1383.19,Bank Transfer,Gas Expense,Approved,2025-01-13,2025-01-13
4404,31,1035,2025-01-13,Internet,246.7,Bank Transfer,Internet Expense,Approved,2025-01-13,2025-01-13
4405,32,1064,2025-01-13,Cleaning,364.25,Card,Cleaning Expense,Approved,2025-01-13,2025-01-13
4406,32,1054,2025-01-13,Cleaning,401.72,Card,Cleaning Expense,Approved,2025-01-13,2025-01-13
4407,32,1075,2025-01-13,Miscellaneous,312.51,Card,Miscellaneous Expense,Approved,2025-01-13,2025-01-13
4408,32,1076,2025-01-13,Internet,190.82,Cash,Internet Expense,Approved,2025-01-13,2025-01-13
4409,32,1054,2025-01-13,Cleaning,279.93,Cash,Cleaning Expense,Approved,2025-01-13,2025-01-13
4410,32,1061,2025-01-13,Maintenance,2275.56,Bank Transfer,Maintenance Expense,Approved,2025-01-13,2025-01-13
4411,32,1065,2025-01-13,Electricity,1199.7,UPI,Electricity Expense,Approved,2025-01-13,2025-01-13
4412,33,1101,2025-01-13,Ingredients,801.16,UPI,Ingredients Expense,Approved,2025-01-13,2025-01-13
4413,33,1116,2025-01-13,Gas,1228.67,Bank Transfer,Gas Expense,Approved,2025-01-13,2025-01-13
4414,33,1102,2025-01-13,Water,245.51,Cash,Water Expense,Approved,2025-01-13,2025-01-13
4415,33,1087,2025-01-13,Internet,111.65,Cash,Internet Expense,Approved,2025-01-13,2025-01-13
4416,33,1104,2025-01-13,Cleaning,210.28,UPI,Cleaning Expense,Approved,2025-01-13,2025-01-13
4417,33,1110,2025-01-13,Marketing,463.02,Bank Transfer,Marketing Expense,Approved,2025-01-13,2025-01-13
4418,33,1089,2025-01-13,Cleaning,268.11,Bank Transfer,Cleaning Expense,Approved,2025-01-13,2025-01-13
4419,34,1140,2025-01-13,Marketing,560.11,Card,Marketing Expense,Approved,2025-01-13,2025-01-13
4420,34,1140,2025-01-13,Miscellaneous,310.44,Bank Transfer,Miscellaneous Expense,Approved,2025-01-13,2025-01-13
4421,34,1146,2025-01-13,Rent,7883.96,Card,Rent Expense,Approved,2025-01-13,2025-01-13
4422,34,1131,2025-01-13,Marketing,1637.93,Bank Transfer,Marketing Expense,Approved,2025-01-13,2025-01-13
4423,34,1120,2025-01-13,Gas,1227.92,UPI,Gas Expense,Approved,2025-01-13,2025-01-13
